iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.111088639748,0.113379253103,0.769444444444,0.725,0.00224106900009
10,0.111096088801,0.11337517355,0.768333333333,0.725,0.0278034580003
20,0.111091247644,0.113374856729,0.769444444444,0.725,0.0491968600004
30,0.106844112052,0.107372913603,0.788888888889,0.805,0.068965383
40,0.103152061925,0.108647863952,0.765555555556,0.75,0.0882611290001
50,0.126223761537,0.12608936465,0.429444444444,0.41,0.113556392
60,0.126063473158,0.125593199299,0.436111111111,0.42,0.139637927
70,0.122038235544,0.120714483773,0.525555555556,0.58,0.158939573
80,0.122023980067,0.120714483026,0.525555555556,0.58,0.17924443
90,0.12404424884,0.129351468999,0.538333333333,0.445,0.200129659
100,0.110995607616,0.115404875922,0.612222222222,0.585,0.222287648
110,0.109044726614,0.117043159493,0.638333333333,0.435,0.244804937
120,0.110113527488,0.118057463963,0.621666666667,0.415,0.268150009
130,0.0956961148376,0.103635432095,0.775555555556,0.685,0.290139287
140,0.0955843106888,0.103610515881,0.766666666667,0.685,0.308833072
150,0.0958424542577,0.104569231385,0.757222222222,0.685,0.336803524999
160,0.0866238321038,0.0984762043261,0.757222222222,0.685,0.367553678999
170,0.0865985393797,0.0982641000453,0.757222222222,0.685,0.391897428
180,0.0869755237677,0.0991796581036,0.757222222222,0.685,0.414166975999
190,0.0867221389993,0.10028581804,0.757222222222,0.685,0.435913281
200,0.0945059122027,0.105447806466,0.757222222222,0.685,0.45698193
210,0.11813302664,0.119448929148,0.812222222222,0.775,0.478905261
220,0.118172032439,0.119452007408,0.812222222222,0.775,0.500874627
230,0.106601363243,0.11247110258,0.757222222222,0.685,0.525464183
240,0.107320598564,0.110298449539,0.757222222222,0.685,0.547677637001
250,0.10786277422,0.112030765294,0.757222222222,0.685,0.576919427
260,0.09747539431,0.106586020482,0.757222222222,0.685,0.600772384
270,0.0902383684198,0.101038201195,0.757222222222,0.685,0.622630054
280,0.0857310923486,0.0968595578294,0.757222222222,0.685,0.644911671
290,0.0880680421966,0.0949076976358,0.757222222222,0.685,0.664918674
300,0.0905182983618,0.0940156508518,0.757222222222,0.685,0.691890025
310,0.0895237081066,0.0930783006553,0.757222222222,0.685,0.721484954
320,0.0899098112694,0.0944607827555,0.757222222222,0.685,0.748559997
330,0.0903874334272,0.0994189754524,0.757222222222,0.685,0.781387675
340,0.0903906526059,0.0994190207899,0.757222222222,0.685,0.807034251
350,0.08851485939,0.0918369895154,0.757222222222,0.685,0.838802557
360,0.0884130931174,0.0914173496431,0.757222222222,0.685,0.863210848
370,0.0879125233986,0.091087012447,0.757222222222,0.685,0.884818483
380,0.0877118458286,0.0926107281707,0.757222222222,0.685,0.908384032
390,0.0963541509431,0.104815079673,0.805,0.81,0.930494966001
400,0.10162271801,0.112137080276,0.784444444444,0.775,0.960115476001
410,0.11580076167,0.128268308126,0.737222222222,0.43,0.981574284
420,0.117167112087,0.131108902125,0.641666666667,0.29,1.002659075
430,0.117196455982,0.131084548764,0.641666666667,0.29,1.022984724
440,0.110028656076,0.122882309434,0.782222222222,0.78,1.043371537
450,0.110334893305,0.126291763069,0.771111111111,0.695,1.063407649
460,0.0966261625087,0.116593212303,0.771111111111,0.695,1.085055808
470,0.0922032691953,0.099321452996,0.786111111111,0.77,1.105119319
480,0.0922407020808,0.0997057193829,0.786111111111,0.77,1.125444691
490,0.0914393344739,0.0986700377104,0.786111111111,0.77,1.145590459
500,0.0942920261043,0.0985004145485,0.767222222222,0.72,1.168867834
510,0.0934649309281,0.0977257576777,0.776111111111,0.735,1.189818124
520,0.100343979079,0.103330347844,0.767777777778,0.715,1.210901269
530,0.107032019042,0.108632285869,0.795,0.75,1.231328756
540,0.106831796088,0.109776324832,0.792222222222,0.72,1.252831099
550,0.107842969991,0.119951995155,0.743333333333,0.445,1.272704518
560,0.107838285746,0.119962962818,0.743333333333,0.445,1.292346702
570,0.107575611432,0.117965495008,0.743333333333,0.455,1.312338271
580,0.107925272779,0.11832014989,0.743333333333,0.455,1.332953445
590,0.107937578182,0.118403179995,0.743333333333,0.45,1.353656021
600,0.080519005409,0.0781637420003,0.763888888889,0.73,1.375638525
610,0.0881107133472,0.0899277852035,0.763888888889,0.73,1.397396374
620,0.0866109916374,0.0865890494825,0.766666666667,0.76,1.419775334
630,0.0822664025212,0.0801021538926,0.766666666667,0.76,1.441523975
640,0.0822451662533,0.0800132139196,0.766666666667,0.76,1.463394067
650,0.0859588458296,0.0855110067561,0.766666666667,0.76,1.485298212
660,0.0859202000908,0.0854944602731,0.766666666667,0.76,1.507243671
670,0.0858888933335,0.0854419762198,0.767222222222,0.76,1.530500376
680,0.0902858028328,0.0941270537283,0.758888888889,0.705,1.55228302
690,0.0821404950123,0.0754311072213,0.790555555556,0.86,1.574028481
700,0.0826547765866,0.0728347210926,0.784444444444,0.85,1.595662262
710,0.0831164360717,0.0742850220917,0.783333333333,0.83,1.61796854
720,0.0793015444653,0.0599004885521,0.796111111111,0.915,1.639295626
730,0.0789273803903,0.0563685639106,0.798888888889,0.91,1.660861749
740,0.0769600255738,0.0509826009433,0.800555555556,0.915,1.684136277
750,0.0783322847277,0.0452714534766,0.793888888889,0.94,1.708315373
760,0.0780545095833,0.0452547984682,0.794444444444,0.94,1.731309788
770,0.0773859892687,0.0474677128356,0.8,0.93,1.755239548
780,0.075847880597,0.0572831100331,0.802777777778,0.91,1.777654228
790,0.0813561447533,0.0943893874162,0.817777777778,0.77,1.799640282
800,0.0813143450512,0.0952446738869,0.81,0.74,1.821598906
810,0.0763365757342,0.0809051455249,0.811666666667,0.77,1.84385689
820,0.0736951533448,0.0904149472393,0.772777777778,0.58,1.864711932
830,0.0732773950517,0.0868607074314,0.779444444444,0.595,1.885773325
840,0.0722944500461,0.0724938177976,0.815,0.755,1.907194338
850,0.0723281034421,0.071901681939,0.815,0.755,1.928128507
860,0.0886956019498,0.149107247441,0.787777777778,0.54,1.948647633
870,0.0770674377173,0.101951589709,0.801666666667,0.68,1.969807572
880,0.0767534609883,0.104406270904,0.803888888889,0.68,1.991231102
890,0.0766710175443,0.103242518658,0.803333333333,0.69,2.012732699
900,0.0761876144504,0.101406746187,0.811666666667,0.7,2.034012223
910,0.0762128222043,0.100551473158,0.811111111111,0.7,2.055078283
920,0.0941121840866,0.185248796249,0.716666666667,0.375,2.075534844
930,0.0849716806722,0.147663406087,0.781111111111,0.515,2.096323776
940,0.0852117002516,0.14778715824,0.78,0.515,2.119016964
950,0.0878810025079,0.154053258344,0.780555555556,0.515,2.139734804
960,0.112501215542,0.225306818317,0.715,0.36,2.160508904
970,0.124036060981,0.208844212009,0.636666666667,0.325,2.18039392
980,0.136268748028,0.193794829283,0.510555555556,0.315,2.200372465
990,0.137609140299,0.182639047641,0.511111111111,0.315,2.221031965
1000,0.16935107582,0.213851269271,0.425555555556,0.315,2.241537656
1010,0.166404569739,0.212528280426,0.431111111111,0.32,2.262572121
1020,0.134822068532,0.174515700021,0.599444444444,0.405,2.283201816
1030,0.110268341154,0.145923151137,0.755555555556,0.62,2.303898058
1040,0.108884017108,0.162375879169,0.760555555556,0.555,2.324108635
1050,0.109893528213,0.171882211536,0.756666666667,0.535,2.344073987
1060,0.109737612369,0.17206118269,0.758333333333,0.53,2.363664479
1070,0.150016162499,0.194437514962,0.273333333333,0.315,2.383951162
1080,0.150187135388,0.194977429527,0.272222222222,0.315,2.404542115
1090,0.188525075133,0.22968820633,0.272777777778,0.315,2.424751999
1100,0.188579729562,0.229896399788,0.272777777778,0.315,2.444932594
1110,0.188758501272,0.229688328338,0.270555555556,0.315,2.465148769
1120,0.190984759176,0.237515699965,0.270555555556,0.315,2.485590891
1130,0.183155129885,0.235446787803,0.327222222222,0.315,2.509829691
1140,0.18133560657,0.234445011258,0.334444444444,0.315,2.530235961
1150,0.194030281257,0.261907733119,0.323333333333,0.315,2.55096318
1160,0.162692733742,0.210500757587,0.318888888889,0.315,2.573343794
1170,0.157623276292,0.212235117486,0.364444444444,0.315,2.595618124
1180,0.156897620484,0.211434588213,0.362222222222,0.315,2.617792765
1190,0.134055697218,0.177611417778,0.66,0.38,2.640151882
1200,0.13423713513,0.1794011477,0.659444444444,0.375,2.662357101
1210,0.134337928088,0.179660039725,0.659444444444,0.375,2.686706038
1220,0.104390115864,0.142802306323,0.688333333333,0.495,2.708482422
1230,0.103990159858,0.139363193169,0.691111111111,0.52,2.730757122
1240,0.104613746145,0.139978897728,0.691111111111,0.515,2.752154871
