iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.19230660714,0.172903255061,0.242222222222,0.315,0.002462753
10,0.192296649539,0.172900088749,0.242222222222,0.315,0.02562884
20,0.192193854068,0.172707595517,0.242222222222,0.315,0.046682076
30,0.192264067561,0.172821743444,0.242222222222,0.315,0.067669104
40,0.192292918461,0.173189343701,0.241666666667,0.31,0.088414662
50,0.192292928574,0.173189647259,0.241666666667,0.31,0.109139649
60,0.192215586171,0.173052103828,0.241666666667,0.31,0.129846851
70,0.182642232786,0.165326919627,0.220555555556,0.21,0.151148863
80,0.162153472269,0.150876790289,0.218888888889,0.21,0.172240439
90,0.161760446575,0.1507849829,0.220555555556,0.195,0.193545992
100,0.161705846948,0.150721902229,0.221111111111,0.195,0.214524211
110,0.161597434148,0.150460935198,0.22,0.195,0.235907282
120,0.160754754591,0.146750700089,0.269444444444,0.425,0.257508159
130,0.160748812625,0.146677720075,0.268888888889,0.425,0.279149904
140,0.160871301854,0.147314261601,0.268888888889,0.425,0.300530092
150,0.160691555084,0.145791148019,0.268888888889,0.425,0.323127714
160,0.159940155683,0.141869672347,0.269444444444,0.425,0.345795614
170,0.159807827469,0.141587443718,0.269444444444,0.425,0.369466548
180,0.16018137909,0.142032139676,0.265555555556,0.42,0.394705736
190,0.162749487642,0.148266848571,0.239444444444,0.365,0.421924897
200,0.159574154899,0.141044682425,0.27,0.435,0.450609633
210,0.159571842203,0.141017507829,0.27,0.435,0.475320239
220,0.159572110668,0.141106898237,0.27,0.43,0.498200335
230,0.159565506344,0.141017507829,0.27,0.435,0.521088963
240,0.159565818567,0.141017507829,0.27,0.435,0.544286848
250,0.159150709936,0.139602580891,0.272777777778,0.445,0.567387962
260,0.159630816473,0.141014264778,0.272777777778,0.445,0.590350393
270,0.163132933805,0.15516480945,0.242222222222,0.315,0.613653706
280,0.159000288006,0.139037345732,0.272777777778,0.445,0.636716003
290,0.159971473331,0.144972290739,0.272777777778,0.445,0.659631857
300,0.158214174115,0.138580839161,0.281111111111,0.45,0.683517927
310,0.153354827096,0.136081766207,0.281111111111,0.455,0.707486788
320,0.152703661409,0.134942686675,0.281111111111,0.455,0.730857391
330,0.152703661409,0.134942686675,0.281111111111,0.455,0.754266204
340,0.132052486733,0.112961565632,0.491111111111,0.68,0.777633187
350,0.130767169327,0.112961565632,0.502777777778,0.68,0.800584092
360,0.130767169327,0.112961565632,0.502777777778,0.68,0.824341918
370,0.12810763627,0.111892894717,0.502777777778,0.68,0.854933503
380,0.12810763627,0.111892894717,0.502777777778,0.68,0.884670969
390,0.128063491606,0.111892894717,0.504444444444,0.68,0.917214329
400,0.128063491606,0.111892894717,0.504444444444,0.68,0.947039101
