iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.0987859229697,0.114418220141,0.757222222222,0.685,0.00206370400008
10,0.100100097207,0.121209449607,0.757222222222,0.685,0.0229902410001
20,0.102023377796,0.129225134457,0.757222222222,0.685,0.0433750320002
30,0.0953088000178,0.127758203199,0.757222222222,0.685,0.0641839520001
40,0.0952287305199,0.127760541431,0.757222222222,0.685,0.0850205180002
50,0.097553594891,0.127134417844,0.757222222222,0.685,0.107214488
60,0.0954044520914,0.11567757691,0.757222222222,0.685,0.128925554
70,0.0950722023826,0.114078134182,0.757222222222,0.685,0.150931956
80,0.0834121050403,0.109805044906,0.757222222222,0.685,0.172884347
90,0.0840615492278,0.10705438156,0.757222222222,0.685,0.193939309
100,0.0855432647771,0.10634211628,0.757222222222,0.685,0.21403335
110,0.0846242726227,0.104882700017,0.757222222222,0.685,0.234329973
120,0.0846683292206,0.105205746767,0.757222222222,0.685,0.255588503999
130,0.0867707429363,0.110055957265,0.757222222222,0.685,0.275664046999
140,0.086640962565,0.10626219691,0.757222222222,0.685,0.295983522999
150,0.0865042690127,0.111209880955,0.757222222222,0.685,0.316299433999
160,0.087064649173,0.112432474005,0.757222222222,0.685,0.336966097999
170,0.0910209614826,0.109812295882,0.757222222222,0.685,0.357346561999
180,0.0910178984357,0.109461488319,0.757222222222,0.685,0.377732667999
190,0.0909902891801,0.109287399799,0.757222222222,0.685,0.398158827999
200,0.0858973395148,0.109070190515,0.757222222222,0.685,0.418214126999
210,0.0871891188593,0.103283732513,0.757222222222,0.685,0.438045746999
220,0.0871140501766,0.1029620746,0.757222222222,0.685,0.459331275999
230,0.0877229878285,0.104381338426,0.757222222222,0.685,0.480515680999
240,0.0879908946655,0.105192315824,0.757222222222,0.685,0.501817261999
250,0.0849106637175,0.099752336383,0.757222222222,0.685,0.523178835999
260,0.084857311963,0.0998194051473,0.757222222222,0.685,0.548283742999
270,0.0887449597003,0.108884685468,0.757222222222,0.685,0.571362466
280,0.0926070201838,0.108997288916,0.757222222222,0.685,0.593534569999
290,0.0925746673247,0.108998191973,0.757222222222,0.685,0.615594396999
300,0.0925253925831,0.108997452987,0.757222222222,0.685,0.639640851
310,0.0944883980905,0.108665526016,0.757222222222,0.685,0.663120166999
320,0.0953409146109,0.108665525225,0.757222222222,0.685,0.68793095
330,0.0953410056488,0.108665526767,0.757222222222,0.685,0.71293657
340,0.0956640656129,0.108020028001,0.757222222222,0.685,0.737444048
350,0.0954457427444,0.108020028001,0.757222222222,0.685,0.76199563
360,0.0954458560356,0.108020028001,0.757222222222,0.685,0.786943628
370,0.0926028003852,0.111319487678,0.757222222222,0.685,0.812035473999
380,0.0927419748903,0.112213949202,0.757222222222,0.685,0.840133295
390,0.0928610874904,0.112214087338,0.757222222222,0.685,0.866608991
400,0.0923353215456,0.112099342145,0.757222222222,0.685,0.891831303
410,0.0953375451388,0.119474721684,0.757222222222,0.685,0.921766497
420,0.095342237938,0.119474721684,0.757222222222,0.685,0.947022787999
430,0.0953422380183,0.119474721684,0.757222222222,0.685,0.972456276999
440,0.0992515043714,0.126422047377,0.757222222222,0.685,0.99761269
450,0.0992863245859,0.126422047377,0.757222222222,0.685,1.023042561
460,0.0992863245859,0.126422047377,0.757222222222,0.685,1.049038903
470,0.0992863245859,0.126422047377,0.757222222222,0.685,1.075250574
480,0.0992863245859,0.126422047377,0.757222222222,0.685,1.100019851
490,0.0992863245859,0.126422047377,0.757222222222,0.685,1.124877769
500,0.0992684928655,0.126422047377,0.757222222222,0.685,1.149763945
510,0.099268510551,0.126422047377,0.757222222222,0.685,1.175712371
520,0.0991379351119,0.126422047377,0.757222222222,0.685,1.201273683
530,0.0964627367491,0.122470179793,0.757222222222,0.685,1.226760452
540,0.0964563773242,0.122470179793,0.757222222222,0.685,1.255616792
550,0.0963439919171,0.122470179793,0.757222222222,0.685,1.280105707
560,0.0960920995389,0.122470179793,0.757222222222,0.685,1.30480305
570,0.0960224228255,0.122427332474,0.757222222222,0.685,1.33039494
580,0.0960224229197,0.122427332474,0.757222222222,0.685,1.354562012
590,0.0960184001693,0.122427332474,0.757222222222,0.685,1.379080945
600,0.0959939364006,0.122427332474,0.757222222222,0.685,1.402942982
610,0.0959298323282,0.122427332474,0.757222222222,0.685,1.426444156
620,0.0959294537323,0.122427332474,0.757222222222,0.685,1.454450127
630,0.0943285817423,0.119871591401,0.757222222222,0.685,1.478066346
640,0.0943216637577,0.119871030882,0.757222222222,0.685,1.50194741
650,0.0943145230495,0.119870442311,0.757222222222,0.685,1.525929567
660,0.0943145194355,0.119870442311,0.757222222222,0.685,1.552601222
670,0.094314496664,0.119870442311,0.757222222222,0.685,1.577075446
680,0.0923883823404,0.117589538508,0.757222222222,0.685,1.600550981
690,0.0921665436794,0.11749281755,0.757222222222,0.685,1.623101014
700,0.0976603845917,0.125045951944,0.757222222222,0.685,1.644393246
710,0.0914459377167,0.116679837007,0.757222222222,0.685,1.665805336
720,0.0914455427935,0.116679837007,0.757222222222,0.685,1.687269766
730,0.0914436480404,0.116679840379,0.757222222222,0.685,1.708252496
740,0.0914303672799,0.116566403181,0.757222222222,0.685,1.730830649
750,0.091430335643,0.11656640318,0.757222222222,0.685,1.75166843
760,0.0913734112955,0.116720447082,0.757222222222,0.685,1.77361039
770,0.0913679915386,0.116827344123,0.757222222222,0.685,1.795514858
780,0.0914633432753,0.116720057268,0.757222222222,0.685,1.817284994
790,0.0913098254947,0.11672016527,0.757222222222,0.685,1.838737816
800,0.0913098254947,0.11672016527,0.757222222222,0.685,1.859926308
810,0.0912465080936,0.117849422835,0.757222222222,0.685,1.881540406
820,0.0911403244217,0.11770620722,0.757222222222,0.685,1.903100086
830,0.0830278063725,0.107591591594,0.757777777778,0.685,1.925635773
