iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.101089956708,0.113522009252,0.757222222222,0.685,0.0385971719998
10,0.0926506137375,0.101329639231,0.757222222222,0.685,0.448014570999
20,0.0971413307748,0.111213042715,0.757222222222,0.685,0.807060326998
30,0.103104705547,0.111920282667,0.757222222222,0.685,1.173069335
40,0.0841437819602,0.103758710491,0.757222222222,0.685,1.485073697
50,0.0846217884199,0.104062846516,0.757222222222,0.685,1.812150458
60,0.103883116992,0.120153125844,0.757222222222,0.685,2.152922369
70,0.0820301550961,0.104744188613,0.757222222222,0.685,2.495862707
80,0.0815017243758,0.102980000669,0.757222222222,0.685,2.822874312
90,0.0716198724025,0.0857731347487,0.757777777778,0.685,3.143496262
100,0.0715462189236,0.0856423903124,0.757777777778,0.685,3.481831185
110,0.0775352562829,0.0942149312679,0.757222222222,0.685,3.789473676
120,0.078208191667,0.0962713116708,0.757222222222,0.685,4.096818096
130,0.0728487229489,0.0866555688785,0.757777777778,0.685,4.411544718
140,0.071658923704,0.0851489688391,0.757777777778,0.685,4.731962732
150,0.070480522678,0.08486897497,0.757777777778,0.685,5.040452168
160,0.0765271255054,0.0871387281538,0.757222222222,0.685,5.340351809
170,0.0708175531973,0.0858106322084,0.757777777778,0.685,5.64584575899
180,0.0716052413572,0.0861716438636,0.757222222222,0.685,5.95702327099
190,0.0733812965291,0.0887561352976,0.757777777778,0.685,6.26956778299
200,0.0706394747936,0.0829989077764,0.763333333333,0.69,6.60336771699
210,0.0758828428272,0.0884180094964,0.757222222222,0.685,6.92832652099
220,0.0735429485404,0.0876292424961,0.757777777778,0.685,7.25191778499
230,0.0728328991044,0.0851632622294,0.757222222222,0.685,7.562493511
240,0.0703050664676,0.0852824060859,0.757222222222,0.685,7.88488931899
250,0.073156340801,0.0890289340835,0.757222222222,0.685,8.21112206299
260,0.0695525517105,0.0834970783688,0.757777777778,0.685,8.53413205399
270,0.073525015917,0.0875518753988,0.757222222222,0.685,8.85459784899
280,0.0732615902382,0.0959725505758,0.757777777778,0.685,9.16664952599
290,0.0704100289378,0.0858808369418,0.757222222222,0.685,9.47187361299
300,0.0699774953175,0.0841069276019,0.757777777778,0.685,9.77812826799
310,0.0706674220115,0.0864890236857,0.757777777778,0.685,10.081117506
320,0.0705369505117,0.085459967259,0.757777777778,0.685,10.380844752
330,0.0708074259925,0.0863140404352,0.757777777778,0.685,10.684093837
340,0.0707779288592,0.0869349600952,0.757777777778,0.685,11.004784431
350,0.0715755020276,0.0910408464663,0.757777777778,0.685,11.303550687
360,0.0707479427892,0.0861383610588,0.757222222222,0.685,11.618465726
370,0.0707129381773,0.0864469631692,0.757222222222,0.685,11.919220571
380,0.0704212048978,0.0865483085818,0.761666666667,0.685,12.230103173
390,0.0689375106401,0.0849498261208,0.778888888889,0.685,12.535450369
400,0.0705172732823,0.0891784431304,0.757777777778,0.685,12.83762199
410,0.0700148956478,0.0856032525763,0.757222222222,0.685,13.15587112
420,0.070544671273,0.0838914987991,0.757222222222,0.685,13.465477056
430,0.0709642130242,0.0850458381742,0.757777777778,0.685,13.764706293
440,0.0703981515812,0.0851747105711,0.757222222222,0.685,14.070203159
450,0.070459385836,0.0856779432739,0.757777777778,0.685,14.381336749
460,0.0743363470202,0.0779519882262,0.757222222222,0.685,14.69022753
470,0.0704167026693,0.085992861521,0.757222222222,0.685,14.997731015
480,0.0696163564234,0.0855908923835,0.757777777778,0.685,15.310291851
490,0.0707073706801,0.0788939609828,0.757222222222,0.685,15.621308199
500,0.0697817305687,0.0856628456865,0.757222222222,0.685,15.941765062
510,0.0696061068862,0.0849268844796,0.757222222222,0.685,16.257965721
520,0.0696040413775,0.0854497857633,0.757222222222,0.685,16.563634512
530,0.0696127569849,0.0849588828269,0.757222222222,0.685,16.859110035
540,0.0646279060619,0.0800429970927,0.757222222222,0.685,17.165995542
550,0.0667256612864,0.0752210331959,0.757222222222,0.685,17.491252509
560,0.0663363192588,0.0754039291714,0.757222222222,0.685,17.813540696
570,0.063658804847,0.0789311834518,0.757222222222,0.685,18.115240127
580,0.0641103876247,0.0794165600404,0.757222222222,0.685,18.411838665
590,0.0642172477414,0.0787043587817,0.757222222222,0.685,18.71760619
600,0.0637203277317,0.079238696344,0.757222222222,0.685,19.03071851
610,0.0648044181299,0.0818882515787,0.757222222222,0.685,19.357356403
620,0.0647906722471,0.081823358202,0.757222222222,0.685,19.678068689
630,0.0635231447235,0.078656203415,0.757222222222,0.685,20.002850381
