iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.21215551416,0.20286669563,0.242777777778,0.315,0.002449599
10,0.223842671729,0.213429783197,0.242777777778,0.315,0.023744214
20,0.220114349702,0.202032365905,0.242777777778,0.31,0.044619818
30,0.220116408151,0.202103690193,0.242777777778,0.31,0.064945945
40,0.214588969297,0.191104915393,0.242777777778,0.315,0.086003233
50,0.221729112422,0.201024186201,0.242777777778,0.315,0.107204902
60,0.222577271732,0.202492098387,0.235555555556,0.295,0.128602071
70,0.222565257023,0.202437695011,0.235555555556,0.295,0.149034009
80,0.222307315595,0.202068897463,0.238333333333,0.3,0.170258312
90,0.223662605222,0.20582260923,0.240555555556,0.305,0.192148574
100,0.223303482121,0.206432393543,0.242777777778,0.315,0.21636231
110,0.223729586447,0.207329272543,0.240555555556,0.305,0.239301525
120,0.21400236881,0.197976519873,0.240555555556,0.305,0.262940027
130,0.210898548416,0.190458712697,0.241111111111,0.305,0.290933221
140,0.210594034289,0.190305144054,0.242222222222,0.305,0.315754669
150,0.210612755499,0.190325622257,0.242222222222,0.305,0.33945393
160,0.210566799751,0.190229763482,0.242222222222,0.305,0.363060089
170,0.210563045292,0.190229137133,0.242222222222,0.305,0.38667611
180,0.210453051492,0.189487241541,0.242777777778,0.315,0.409503481
190,0.210435985089,0.189486242797,0.242777777778,0.315,0.432575601
200,0.210435985093,0.189486294867,0.242777777778,0.315,0.456341706
210,0.210079594197,0.188846883733,0.242777777778,0.315,0.481438241
220,0.209444787397,0.182558890365,0.242777777778,0.315,0.505908904
230,0.227108680569,0.222377929529,0.242777777778,0.315,0.530316752
240,0.20917691298,0.190327350029,0.242777777778,0.315,0.559576355
250,0.209142102868,0.189884237103,0.242777777778,0.315,0.593009207
260,0.208770662148,0.187802318438,0.242777777778,0.315,0.625726542
270,0.196392671593,0.176938738555,0.242777777778,0.315,0.655511854
280,0.15284675737,0.139579072757,0.242777777778,0.315,0.678408278
290,0.15284675737,0.139579072757,0.242777777778,0.315,0.701071243
300,0.15262099605,0.13925751861,0.242777777778,0.315,0.726961857
310,0.152609134474,0.139257414079,0.243333333333,0.315,0.755340769
320,0.152606735048,0.139257414015,0.243333333333,0.315,0.782716755
330,0.152602930789,0.139256812531,0.243333333333,0.315,0.809646789
340,0.152602304261,0.139256812531,0.243333333333,0.315,0.837297366
350,0.147727084387,0.131915645067,0.243333333333,0.315,0.865320512
360,0.147487553446,0.132016164443,0.257222222222,0.35,0.893660475
370,0.147482839188,0.13205898385,0.257222222222,0.35,0.921960546
380,0.141622828452,0.130144987457,0.257222222222,0.35,0.950684053
390,0.142287899657,0.128666684307,0.290555555556,0.43,0.972685348
400,0.130928936051,0.119279797502,0.449444444444,0.615,0.994225724
410,0.130927465188,0.119279797502,0.449444444444,0.615,1.015224402
420,0.128684064988,0.116213202602,0.470555555556,0.63,1.037248516
430,0.124736304262,0.113648250803,0.58,0.775,1.060373783
440,0.124706434411,0.113643410804,0.58,0.775,1.080254506
450,0.123924690246,0.113066873795,0.58,0.775,1.099998883
460,0.123906562127,0.113067306356,0.58,0.775,1.121906926
470,0.123389150695,0.112757849697,0.591666666667,0.785,1.141497141
480,0.123333530181,0.112736692575,0.591666666667,0.785,1.161745192
490,0.123309330606,0.112683539518,0.591666666667,0.785,1.181793176
500,0.140191320352,0.141227702929,0.385555555556,0.315,1.204877642
510,0.092307850727,0.084157429067,0.829444444444,0.86,1.231120225
520,0.0922887344852,0.0841576876226,0.829444444444,0.86,1.25955233
530,0.0809229620543,0.073701549689,0.829444444444,0.86,1.285265135
540,0.0842592299657,0.0980821188392,0.795555555556,0.66,1.309537269
550,0.0809126898755,0.0737040989815,0.829444444444,0.86,1.330487001
560,0.0809112328492,0.0738095431098,0.829444444444,0.86,1.351292544
570,0.0788401040914,0.0722750788316,0.789444444444,0.73,1.371907495
580,0.0891589300421,0.0861017621526,0.766111111111,0.745,1.392991045
590,0.078824314605,0.0723151934045,0.789444444444,0.725,1.416175817
600,0.0788161162675,0.0724065335759,0.789444444444,0.725,1.437486888
610,0.0788111847274,0.0724070635629,0.789444444444,0.725,1.458310453
620,0.0789473313601,0.0722949173991,0.79,0.725,1.479159021
630,0.0788049850314,0.0724070635675,0.789444444444,0.725,1.500498328
640,0.0784689216903,0.0719227787783,0.789444444444,0.725,1.521935799
650,0.0784689216903,0.0719227787783,0.789444444444,0.725,1.546085096
660,0.0839888821081,0.0691531421931,0.793333333333,0.89,1.567497347
670,0.0751999846611,0.0859622870517,0.815,0.7,1.588368033
680,0.0751212393769,0.0855601339117,0.781666666667,0.695,1.609006286
690,0.0750245700793,0.0844956657686,0.778888888889,0.71,1.630169309
700,0.0750245700793,0.0844956657686,0.778888888889,0.71,1.651366359
710,0.0750230920185,0.0844956657646,0.778333333333,0.71,1.672075363
720,0.0742393057754,0.0830023450244,0.778333333333,0.71,1.692940064
730,0.0742297550222,0.083072136776,0.778888888889,0.71,1.714558526
740,0.0741024277116,0.0830721368198,0.778888888889,0.71,1.736843564
750,0.0741024277116,0.0830721368198,0.778888888889,0.71,1.758179236
760,0.0741029904258,0.0830721368282,0.778888888889,0.71,1.779985062
770,0.0741024277116,0.0830721368198,0.778888888889,0.71,1.803197305
780,0.0740977192915,0.0831327982766,0.778888888889,0.71,1.828927395
790,0.0740811760063,0.0832111140315,0.778888888889,0.71,1.850959522
800,0.0741806275964,0.0830869185836,0.778333333333,0.715,1.872973842
810,0.0733122513408,0.0596798616086,0.785,0.725,1.89995328
820,0.0733122513408,0.0596798616086,0.785,0.725,1.923499291
830,0.0733064993421,0.0596798616086,0.785,0.725,1.945835269
840,0.0733064993421,0.0596798616086,0.785,0.725,1.968599714
850,0.0739725646666,0.0568862029943,0.786111111111,0.725,1.990666782
860,0.0729259338045,0.0586428239308,0.783888888889,0.72,2.013989616
870,0.0729246319621,0.0586885046087,0.783888888889,0.72,2.03980123
880,0.0729246319621,0.0586885046087,0.783888888889,0.72,2.063918466
890,0.0735997311613,0.0594001302117,0.764444444444,0.69,2.086498547
900,0.0723141757878,0.0581720720965,0.837222222222,0.895,2.108685995
910,0.0722827417142,0.0592861248241,0.836666666667,0.885,2.130502044
920,0.0722740538656,0.0592861810492,0.836666666667,0.885,2.152225043
930,0.0722694780623,0.0592870021386,0.836666666667,0.885,2.174601561
940,0.0721731371147,0.0592871580787,0.836666666667,0.885,2.196540112
950,0.0720144545432,0.0592873082234,0.836666666667,0.885,2.219287254
960,0.0720144186394,0.0592873082093,0.836666666667,0.885,2.242507053
970,0.0826117472639,0.12487907555,0.708333333333,0.33,2.264201462
980,0.0707476429222,0.0586359239282,0.837222222222,0.88,2.286652464
990,0.0703533512344,0.0580591941871,0.837222222222,0.88,2.309508906
1000,0.0697991428611,0.0573112403921,0.837222222222,0.88,2.332491935
1010,0.0691746853589,0.0569976978304,0.837222222222,0.88,2.356633452
1020,0.0691746853589,0.0569976978304,0.837222222222,0.88,2.379241211
1030,0.0690008350359,0.0559379687814,0.837222222222,0.88,2.402148704
1040,0.0689914824917,0.055888813565,0.837222222222,0.88,2.424662171
1050,0.0689941392881,0.0558902647765,0.837222222222,0.88,2.44711382
