iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.146256136285,0.133218698901,0.165,0.235,0.00209403300001
10,0.148362433812,0.13321899881,0.167222222222,0.235,0.025640847
20,0.145374918706,0.12303960096,0.278888888889,0.555,0.044422678
30,0.151339837326,0.133697366168,0.182222222222,0.22,0.064408228
40,0.153954224521,0.139667593748,0.179444444444,0.22,0.084579707
50,0.163251423169,0.151117780246,0.177777777778,0.22,0.103839582
60,0.179743812245,0.160115677547,0.206111111111,0.215,0.123852969
70,0.173008367067,0.150970322181,0.205,0.245,0.145505416
80,0.172974652114,0.151691755622,0.205,0.245,0.166755102
90,0.151011197825,0.13689473607,0.180555555556,0.23,0.186166089
100,0.151027574039,0.136883622525,0.180555555556,0.23,0.205733002
110,0.145051548368,0.13284831667,0.283888888889,0.38,0.226372149
120,0.135148250896,0.108869946842,0.448333333333,0.705,0.245857706
130,0.135410433559,0.108872376611,0.448333333333,0.705,0.266177056
140,0.120250987531,0.111309762643,0.587222222222,0.685,0.287369194
150,0.120133975596,0.111304348015,0.587222222222,0.685,0.308624989
160,0.0996017171046,0.109195283584,0.757222222222,0.685,0.330431917
170,0.099592395317,0.109189018635,0.757222222222,0.685,0.355066126
180,0.0977574546639,0.113305827456,0.757222222222,0.685,0.375523778
190,0.0937578825731,0.109385617335,0.757222222222,0.685,0.396006622
200,0.0936465932893,0.108467248186,0.757222222222,0.685,0.41625221
210,0.0886873978149,0.108444333304,0.757222222222,0.685,0.43728351
220,0.088113031713,0.110369299024,0.757222222222,0.685,0.458500162
230,0.086170674526,0.108248747407,0.757222222222,0.685,0.479240344
240,0.0858487328154,0.108251349083,0.757222222222,0.685,0.500408634
250,0.0858443762489,0.108248671488,0.757222222222,0.685,0.521967618
260,0.0858569381701,0.107968067572,0.757222222222,0.685,0.544013116
270,0.0850449099229,0.110675478683,0.757222222222,0.685,0.568463105
280,0.0849223129794,0.110675426487,0.757222222222,0.685,0.588956113
290,0.087852604695,0.110675405269,0.757222222222,0.685,0.610162606
300,0.0848649398373,0.110675157076,0.757222222222,0.685,0.632095234
310,0.0848602798114,0.110675460497,0.757222222222,0.685,0.65338172
320,0.0776389194308,0.100972085887,0.761666666667,0.685,0.674362955
330,0.077638101086,0.100971995514,0.761666666667,0.685,0.694181346
340,0.0775198793865,0.100059018593,0.761666666667,0.685,0.713578575
350,0.0775124728633,0.100073282653,0.761666666667,0.685,0.733208345
360,0.0759083759878,0.0966894884136,0.761111111111,0.685,0.753904897
370,0.0757729684832,0.0971315305365,0.761111111111,0.685,0.774336105
380,0.077682676949,0.0982686693453,0.761111111111,0.685,0.794725278
390,0.0757573406478,0.0970463146944,0.761111111111,0.685,0.815275404
400,0.0757083823887,0.0971014472136,0.761111111111,0.685,0.835650351
410,0.0757055637835,0.097100818566,0.761111111111,0.685,0.855420718
420,0.075877312528,0.0970411457348,0.761111111111,0.685,0.874802166
430,0.0757011659263,0.0971075995733,0.761111111111,0.685,0.894882102
440,0.0756913469596,0.0971023466747,0.761111111111,0.685,0.914561429
450,0.0755154149434,0.0965601870528,0.761111111111,0.685,0.934448246
460,0.0751495471806,0.0967349204882,0.757777777778,0.685,0.954328746
470,0.0751376295341,0.0967234734008,0.757777777778,0.685,0.974556556
480,0.0751731306446,0.0922942521891,0.757777777778,0.685,0.994830115
490,0.0750467401392,0.0967248160181,0.757777777778,0.685,1.015307943
500,0.0750466780316,0.0967260515479,0.757777777778,0.685,1.035754078
510,0.0750466780313,0.0967260515479,0.757777777778,0.685,1.056399921
520,0.0750283322721,0.0965518516351,0.758333333333,0.685,1.076868392
530,0.0750310432349,0.0967260516249,0.758333333333,0.685,1.097129488
540,0.0734428861383,0.0904208794945,0.758333333333,0.685,1.117288105
550,0.0734426732246,0.0904190954287,0.758333333333,0.685,1.137445117
560,0.0734421686469,0.0904152338123,0.758333333333,0.685,1.157770738
570,0.0735851389066,0.0887697402277,0.757777777778,0.685,1.178112891
580,0.073441770699,0.0904190954282,0.758333333333,0.685,1.198489022
590,0.0723965505348,0.0906049291206,0.758333333333,0.685,1.218951222
600,0.0725127341337,0.0905066623652,0.758333333333,0.685,1.239478119
610,0.0723952935046,0.0906127366311,0.758333333333,0.685,1.260034024
620,0.0781833784535,0.0921690241308,0.758333333333,0.685,1.280412724
630,0.0723683878144,0.0906108734124,0.758333333333,0.685,1.300635088
640,0.0723679063065,0.0906117151722,0.758333333333,0.685,1.321480763
650,0.0719715307919,0.0904176736175,0.758333333333,0.685,1.342225917
660,0.0718873405327,0.0899122884621,0.758333333333,0.685,1.367577186
670,0.0718867040388,0.0899122882976,0.758333333333,0.685,1.391098247
680,0.0732223457557,0.0897621581566,0.757222222222,0.685,1.412651328
690,0.0653486446479,0.0809956977858,0.761666666667,0.685,1.433291123
700,0.0653453453844,0.0809956870893,0.761666666667,0.685,1.453516432
710,0.0689017091883,0.0843059449402,0.761666666667,0.685,1.47363868
720,0.065247196174,0.0815666233418,0.761666666667,0.685,1.494105029
730,0.0652533136842,0.0815666233418,0.761666666667,0.685,1.515128013
740,0.0645680131045,0.0817271351331,0.761666666667,0.685,1.536941639
750,0.0645680131045,0.0817271351331,0.761666666667,0.685,1.558376124
760,0.0642001425378,0.0802115850699,0.760555555556,0.685,1.578231613
770,0.0641879266745,0.08021963796,0.760555555556,0.685,1.598878512
780,0.0642445484195,0.079891392472,0.760555555556,0.685,1.62057121
790,0.0639757624114,0.0804808026726,0.761111111111,0.685,1.641471069
800,0.0607878649661,0.0754480830362,0.860555555556,0.805,1.665669588
810,0.0607899329053,0.0754671317797,0.860555555556,0.805,1.686439189
820,0.0646857144732,0.0803548402408,0.836666666667,0.795,1.707151746
830,0.0607118737577,0.0754927737134,0.861111111111,0.805,1.72792083
840,0.0601466685657,0.0721034379418,0.860555555556,0.805,1.747880745
850,0.0653165219963,0.0761655787763,0.861111111111,0.805,1.767150746
860,0.0601093199629,0.0720828946172,0.860555555556,0.805,1.78784023
870,0.0600735549761,0.0719756828355,0.860555555556,0.805,1.807462039
880,0.0595205031772,0.071661540802,0.860555555556,0.805,1.827065826
890,0.0594886316995,0.0716459935949,0.861111111111,0.805,1.84675603
900,0.0593897361177,0.071737419797,0.862777777778,0.805,1.865980337
910,0.0593897361163,0.0717359198455,0.862777777778,0.805,1.885067798
920,0.058869742435,0.0712307995375,0.865555555556,0.805,1.90516398
930,0.058869742435,0.0712307995375,0.865555555556,0.805,1.924506283
940,0.0584074683854,0.0703133345227,0.866666666667,0.805,1.944812009
950,0.0582483240776,0.0701965177762,0.866666666667,0.805,1.963195007
960,0.0581915927663,0.0700789872147,0.866666666667,0.805,1.98288735
970,0.0578931824712,0.0700699191387,0.866666666667,0.805,2.001867138
980,0.057755512237,0.0699731814467,0.866666666667,0.805,2.019488681
990,0.0585850466002,0.0698478197262,0.868888888889,0.84,2.037060922
1000,0.0569997716791,0.0664823885686,0.867777777778,0.82,2.054725248
1010,0.0523974885295,0.0586577544748,0.877222222222,0.865,2.07211406
1020,0.0520265484171,0.0585110287553,0.867222222222,0.815,2.090063378
1030,0.0509703797788,0.0564733441578,0.878333333333,0.86,2.10770173
1040,0.0509668275792,0.056435559804,0.878333333333,0.865,2.125130101
1050,0.0581012035498,0.0654437113296,0.818333333333,0.81,2.142837855
1060,0.0509638230608,0.0564357422202,0.878333333333,0.865,2.160582893
1070,0.0509583807978,0.0591166487146,0.880555555556,0.875,2.179745548
1080,0.0488799896127,0.0562639313218,0.886666666667,0.905,2.197646075
1090,0.0489026868632,0.0564530288418,0.886666666667,0.905,2.215046171
1100,0.048883850237,0.0559825337371,0.886666666667,0.91,2.232217375
1110,0.0488284442468,0.0564577792457,0.886111111111,0.91,2.249098179
1120,0.0484957784106,0.0521643361594,0.875,0.86,2.266230813
1130,0.0479668057672,0.0514626515345,0.876666666667,0.86,2.284207942
1140,0.055707410104,0.0623200547484,0.857777777778,0.835,2.30154922
1150,0.048667832686,0.0526827266149,0.875555555556,0.86,2.318528388
