iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.117209627754,0.119384105238,0.758888888889,0.685,0.00224726500005
10,0.117233691387,0.119384105238,0.758333333333,0.685,0.0272424159999
20,0.0989742776493,0.110364874752,0.757222222222,0.685,0.0558532739998
30,0.0990254846409,0.110364874752,0.757777777778,0.685,0.0776576159999
40,0.105310628423,0.114441246608,0.758333333333,0.685,0.100321532
50,0.105012864845,0.114441175475,0.758333333333,0.685,0.12340251
60,0.132994179601,0.135626462211,0.241666666667,0.315,0.147372075
70,0.112730707296,0.119908774328,0.638333333333,0.515,0.173382606
80,0.112680877287,0.119908038149,0.64,0.515,0.196447093
90,0.1102043282,0.114320436927,0.702777777778,0.655,0.218554847
100,0.116899074455,0.120389649891,0.527777777778,0.495,0.240930782
110,0.10393415049,0.111512709071,0.758333333333,0.685,0.2632005
120,0.103934132512,0.111512709071,0.758333333333,0.685,0.285540915
130,0.103967187781,0.111516216779,0.757777777778,0.685,0.30784045
140,0.102561429691,0.111332977711,0.757777777778,0.685,0.330206711
150,0.0993963909134,0.106566888653,0.757777777778,0.685,0.352337453
160,0.0993963909164,0.106566888653,0.757777777778,0.685,0.374987552
170,0.0993570962461,0.106567556342,0.757777777778,0.685,0.397606775
180,0.0993576067385,0.106567556418,0.757777777778,0.685,0.420213708
190,0.0993870293731,0.10661417888,0.757222222222,0.685,0.442571604
200,0.10277178246,0.110403255494,0.757222222222,0.685,0.46512113
210,0.10630592563,0.11245460328,0.757222222222,0.685,0.486665264
220,0.106464960322,0.115451019948,0.757222222222,0.685,0.507767996
230,0.103813555319,0.112142825052,0.757222222222,0.685,0.527876203
240,0.103911197257,0.112234020889,0.757222222222,0.685,0.546135988
250,0.106616228403,0.115783536229,0.757222222222,0.685,0.566277774
260,0.1068151124,0.117184426944,0.757222222222,0.685,0.587355661
270,0.106816647445,0.117186341492,0.757222222222,0.685,0.608552148
280,0.106806710195,0.119777636534,0.757222222222,0.685,0.630078444
290,0.134470061891,0.138672460889,0.501666666667,0.46,0.648338047
300,0.135152178073,0.139178468356,0.495,0.455,0.667879394
310,0.133954689763,0.144111449649,0.620555555556,0.57,0.687827527
320,0.13370928905,0.14842275418,0.620555555556,0.57,0.706138939
330,0.133637644119,0.148482609705,0.620555555556,0.57,0.724423576
340,0.120224717294,0.142754939244,0.742222222222,0.66,0.742718171
350,0.122677483919,0.149665591814,0.742777777778,0.66,0.761571988
360,0.133434755316,0.148123193932,0.696111111111,0.62,0.780611915999
370,0.113106387384,0.145818752181,0.738333333333,0.65,0.799191009999
380,0.116862726264,0.142651007822,0.731111111111,0.65,0.818550562999
390,0.116834242033,0.142502747526,0.731111111111,0.65,0.837415853999
400,0.11681687616,0.143279992093,0.757222222222,0.685,0.856092899999
410,0.11636275944,0.143928958353,0.757222222222,0.685,0.875933391
420,0.116393975982,0.143905328191,0.757222222222,0.685,0.896168883
430,0.115884474206,0.143290804957,0.75,0.685,0.915631721
440,0.116001230982,0.143288035428,0.749444444444,0.685,0.934719673
450,0.107003471739,0.137469881583,0.753888888889,0.685,0.954815038
460,0.106995948737,0.137469880403,0.753888888889,0.685,0.976112359
470,0.106628903359,0.137021819281,0.756666666667,0.685,0.997528486
480,0.108588828387,0.12267370419,0.756111111111,0.685,1.018961893
490,0.106287669409,0.137920479303,0.757222222222,0.685,1.038860752
500,0.11038250947,0.143651525982,0.757222222222,0.685,1.058522177
510,0.110520131211,0.143454899459,0.757222222222,0.685,1.077978477
520,0.110522156931,0.143454899459,0.757222222222,0.685,1.097373238
530,0.112354424075,0.145679555975,0.757222222222,0.685,1.117268483
540,0.112354299514,0.145679550324,0.757222222222,0.685,1.137879818
550,0.112388575589,0.145513723984,0.757222222222,0.685,1.158182096
560,0.112309846507,0.145513644253,0.757222222222,0.685,1.178018985
570,0.112312451485,0.145681134371,0.757222222222,0.685,1.198673229
580,0.118859582286,0.148711024353,0.757222222222,0.685,1.218417076
590,0.119085762841,0.148920260332,0.757222222222,0.685,1.236750878
600,0.11964393769,0.149827140456,0.757222222222,0.685,1.254019581
610,0.120921297672,0.148155740267,0.757222222222,0.685,1.271255836
620,0.122178016798,0.147371496539,0.757222222222,0.685,1.287760033
630,0.126638850761,0.150308524507,0.757222222222,0.685,1.304572068
640,0.127660441344,0.151489558336,0.757222222222,0.685,1.32518374
650,0.128300849744,0.151489557972,0.757222222222,0.685,1.34656097
660,0.128674940473,0.153925786152,0.757222222222,0.685,1.367362925
670,0.13103246209,0.15172544763,0.757222222222,0.685,1.387429856
680,0.13098690833,0.15109270735,0.757222222222,0.685,1.407350455
690,0.131422654003,0.154896564195,0.757222222222,0.685,1.427036004
700,0.128393565885,0.15526907419,0.757222222222,0.685,1.44679712
710,0.125042020148,0.153591259461,0.757222222222,0.685,1.46689321
720,0.122495813919,0.151928234733,0.757222222222,0.685,1.486819744
730,0.123980498382,0.152508267211,0.757222222222,0.685,1.507597335
740,0.124546442256,0.147428504704,0.757222222222,0.685,1.528484105
