iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.133487837412,0.168342600675,0.581111111111,0.32,0.00187589699999
10,0.118374584561,0.1521299539,0.580555555556,0.32,0.0210713089999
20,0.118884223235,0.152768464171,0.577777777778,0.32,0.0400440429998
30,0.142367257619,0.153284382231,0.252777777778,0.315,0.0601577539997
40,0.134053000301,0.145321642055,0.356666666667,0.32,0.0786338109997
50,0.124650641717,0.133371206312,0.41,0.42,0.0964735259997
60,0.126089954404,0.136328859057,0.376666666667,0.355,0.114189731
70,0.109767576839,0.112704202913,0.716666666667,0.715,0.132716361
80,0.108067506768,0.113817161158,0.759444444444,0.71,0.152072628
90,0.106154293246,0.112189129242,0.763333333333,0.72,0.172053596
100,0.105047573067,0.112626419041,0.758333333333,0.685,0.192615286
110,0.103373751953,0.113864843142,0.757222222222,0.685,0.212814592
120,0.10384224794,0.114621576014,0.757222222222,0.685,0.233118931
130,0.103944664749,0.114621576014,0.757222222222,0.685,0.253647908
140,0.106812552167,0.115940222911,0.757222222222,0.685,0.274214759
150,0.110161286419,0.118746476674,0.757222222222,0.685,0.294683254
160,0.116028560355,0.12377957762,0.757222222222,0.685,0.315486374
170,0.115776657265,0.123768585806,0.757222222222,0.685,0.33636999
180,0.115928046709,0.123768096922,0.757222222222,0.685,0.356984658
190,0.116131058117,0.123768096922,0.757222222222,0.685,0.377978979
200,0.118304775304,0.125056107725,0.757222222222,0.685,0.399034099
210,0.106906352701,0.115806343755,0.757222222222,0.685,0.42079153
220,0.109398118647,0.116132651906,0.757222222222,0.685,0.443651586
230,0.111161288276,0.117697797324,0.757222222222,0.685,0.467315484
240,0.111395682004,0.120144175296,0.757222222222,0.685,0.490124796
250,0.107443735149,0.110040373831,0.757222222222,0.685,0.512463814
260,0.106989484131,0.110005301768,0.757222222222,0.685,0.533417981
270,0.107134232323,0.110106158328,0.757222222222,0.685,0.554306202
280,0.0981456147104,0.103412345788,0.757777777778,0.685,0.574273131
290,0.0973713786885,0.1033371038,0.757222222222,0.685,0.594475276
300,0.100268938742,0.105516273727,0.761111111111,0.685,0.616614311
310,0.105785220225,0.111296891557,0.765555555556,0.685,0.638539808
320,0.104528833984,0.109587527599,0.763888888889,0.685,0.65881703
330,0.105358135222,0.111665931256,0.765555555556,0.685,0.679257377
340,0.106312927494,0.118164918244,0.765555555556,0.685,0.698348252
350,0.11363939785,0.129304119853,0.765555555556,0.685,0.716984322
360,0.107549315787,0.117640319009,0.767222222222,0.685,0.735606966
370,0.107122773135,0.117783078607,0.768333333333,0.685,0.753937507
380,0.0869127364625,0.103919588612,0.771666666667,0.69,0.772156344
390,0.0843887427325,0.101355993121,0.778333333333,0.71,0.791894102
400,0.0770330474392,0.0861786451182,0.832222222222,0.765,0.811691113
410,0.0755805618587,0.0828246660215,0.831666666667,0.765,0.830523012
420,0.0756097647151,0.0828184464605,0.831111111111,0.765,0.849792731
