iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.1326723938,0.127668806273,0.540555555556,0.595,0.00200036799993
10,0.121650134409,0.125182814065,0.698333333333,0.64,0.0223856589997
20,0.146538049295,0.146790540407,0.344444444444,0.305,0.0423590629999
30,0.146513249431,0.146754670943,0.344444444444,0.305,0.0617493119998
40,0.145562932503,0.143428408001,0.369444444444,0.375,0.0847169959999
50,0.146024011781,0.141696580641,0.323333333333,0.35,0.102941089
60,0.146353721679,0.142008292845,0.322777777778,0.35,0.121845733
70,0.134572806467,0.12655755693,0.505555555556,0.595,0.141447738
80,0.134617245734,0.126705724878,0.504444444444,0.59,0.159629273
90,0.134259012419,0.124844511506,0.48,0.59,0.177863273
100,0.147601859746,0.147763731277,0.33,0.3,0.196238384
110,0.149911026559,0.14828493306,0.33,0.3,0.218161731
120,0.149759986946,0.148041496597,0.330555555556,0.305,0.237431827
130,0.150229343482,0.148270811192,0.325555555556,0.305,0.2571739
140,0.150867680083,0.147848516635,0.187222222222,0.265,0.27762733
150,0.149794388271,0.145875268815,0.202777777778,0.3,0.298269089
160,0.140398118797,0.136601228698,0.202777777778,0.3,0.319905018
170,0.152816507835,0.148367435249,0.185555555556,0.26,0.343648266
180,0.186950887221,0.174753311807,0.242777777778,0.315,0.363516522
190,0.18402983719,0.174456454305,0.242777777778,0.315,0.383369758
200,0.19356757016,0.183079132081,0.242777777778,0.315,0.405558799
210,0.203063766625,0.191308210059,0.242777777778,0.315,0.427218266001
220,0.203064556489,0.191308215527,0.242777777778,0.315,0.447857612001
230,0.164849574998,0.159286867369,0.227777777778,0.29,0.468108941001
240,0.165120892656,0.159600228613,0.22,0.285,0.488689778001
250,0.166855135471,0.160336482345,0.143333333333,0.175,0.510580125001
260,0.16724307579,0.161455133884,0.137222222222,0.17,0.531324384001
270,0.165962711577,0.156663542043,0.241666666667,0.305,0.551824448001
280,0.205476965322,0.190157423304,0.242222222222,0.305,0.572221173001
290,0.206367778355,0.191777557677,0.241666666667,0.315,0.595214533001
300,0.212580547377,0.195972456831,0.242777777778,0.315,0.615708481001
310,0.212580240032,0.195972456714,0.242777777778,0.315,0.636987046
320,0.172637831496,0.160889468584,0.242777777778,0.315,0.657992176
330,0.156171223914,0.145897556301,0.242777777778,0.315,0.680021032001
340,0.152932083257,0.144281794881,0.242777777778,0.315,0.699547183001
350,0.160760060939,0.152888272096,0.242777777778,0.315,0.721049534001
360,0.162063250434,0.152305407741,0.242777777778,0.315,0.744868502001
370,0.162063703811,0.152304946149,0.242777777778,0.315,0.766583036001
380,0.162063502011,0.152304186846,0.242777777778,0.315,0.788598762001
390,0.201424330906,0.186191825138,0.242777777778,0.315,0.809142033001
400,0.201397677067,0.186090062668,0.242777777778,0.315,0.829784401001
410,0.213560743223,0.19483021278,0.242777777778,0.315,0.851330807001
420,0.207251585382,0.185691167213,0.242777777778,0.315,0.873762535001
430,0.213264522678,0.201664441531,0.242777777778,0.315,0.897370856001
440,0.215197985469,0.205407575527,0.242777777778,0.315,0.917288365001
450,0.211383710633,0.197272876561,0.242777777778,0.315,0.940322789001
460,0.211101820286,0.196755353424,0.242777777778,0.315,0.964608251001
470,0.222367191979,0.214936726761,0.242222222222,0.315,0.985710958001
480,0.241615131314,0.220975593887,0.242222222222,0.315,1.006710622
490,0.241236376071,0.220448696262,0.242777777778,0.315,1.029666302
500,0.24864906442,0.2321542411,0.242777777778,0.315,1.051208121
510,0.230730282458,0.217025842524,0.242777777778,0.315,1.073684481
520,0.223947117919,0.212707205137,0.242777777778,0.315,1.095258458
530,0.230461303102,0.21806733568,0.242777777778,0.315,1.117586376
540,0.220088394547,0.209621047071,0.242777777778,0.315,1.141964931
550,0.180024449556,0.171430151404,0.242777777778,0.315,1.165162902
560,0.175016757127,0.157770825744,0.242777777778,0.315,1.186791685
570,0.174465060851,0.157268022821,0.242777777778,0.315,1.212563722
580,0.174474951281,0.157237461994,0.242777777778,0.315,1.232975132
590,0.177694514151,0.156616992894,0.242777777778,0.315,1.255581724
600,0.171450909819,0.15589742569,0.242777777778,0.315,1.277917929
610,0.18459323351,0.164771537852,0.224444444444,0.305,1.299169089
620,0.201897332968,0.179094348966,0.242777777778,0.315,1.322345167
630,0.201907176959,0.179580859563,0.242777777778,0.315,1.343429897
640,0.215858448807,0.205702314826,0.242777777778,0.315,1.369025421
650,0.215726042443,0.204838736284,0.242777777778,0.315,1.390501544
