iterations,fitness,time,fevals
0,122.0,0.000584326
10,122.0,0.001043673
20,126.0,0.001642508
30,122.0,0.002226756
40,122.0,0.002866335
50,122.0,0.003418449
60,124.0,0.003843271
70,124.0,0.004269469
80,126.0,0.004692914
90,122.0,0.005135528
100,126.0,0.005555018
110,126.0,0.005973157
120,126.0,0.00639933
130,122.0,0.006840077
140,126.0,0.007323118
150,122.0,0.007813551
160,122.0,0.008299531
170,120.0,0.008780809
180,120.0,0.009275751
190,120.0,0.009770198
200,120.0,0.010270479
210,122.0,0.010770219
220,122.0,0.011338413
230,120.0,0.012046681
240,120.0,0.012636117
250,121.0,0.013168385
260,122.0,0.013685611
270,122.0,0.01419603
280,122.0,0.014717796
290,122.0,0.015259555
300,122.0,0.015779028
310,120.0,0.016343031
320,122.0,0.016874693
330,122.0,0.017373584
340,122.0,0.017867439
350,124.0,0.018371036
360,126.0,0.01887155
370,122.0,0.019382422
380,122.0,0.019944541
390,124.0,0.020439922
400,124.0,0.020923185
410,124.0,0.02141008
420,124.0,0.021888074
430,126.0,0.022383417
440,124.0,0.022919249
450,125.0,0.023416421
460,127.0,0.023903671
470,125.0,0.024408558
480,127.0,0.024904575
490,127.0,0.025397081
500,125.0,0.025902588
510,125.0,0.026393676
520,125.0,0.026954442
530,125.0,0.027457515
540,123.0,0.027950024
550,127.0,0.028485026
560,125.0,0.028985686
570,125.0,0.029473633
580,125.0,0.029961698
590,127.0,0.030448629
600,127.0,0.030939525
610,127.0,0.031435646
620,127.0,0.031924663
630,127.0,0.032407579
640,127.0,0.032893311
650,128.0,0.033392859
660,127.0,0.033894366
670,127.0,0.03444488
680,127.0,0.03492554
690,126.0,0.035417536
700,126.0,0.035895306
710,127.0,0.036392754
720,125.0,0.036902553
730,127.0,0.037388387
740,128.0,0.037875437
750,127.0,0.038363939
760,126.0,0.038856706
770,127.0,0.039348914
780,130.0,0.039838015
790,127.0,0.040308723
800,128.0,0.040792971
810,127.0,0.041280843
820,128.0,0.041771038
830,127.0,0.042248097
840,126.0,0.042728459
850,126.0,0.04320552
860,126.0,0.043682153
870,127.0,0.044146404
880,126.0,0.044624393
890,126.0,0.045144186
900,129.0,0.04560692
910,127.0,0.046084751
920,127.0,0.046551289
930,127.0,0.047044866
940,129.0,0.047544754
950,129.0,0.048024702
960,130.0,0.054386212
970,130.0,0.054833446
980,130.0,0.055260121
990,130.0,0.055740747
1000,129.0,0.056163891
1010,131.0,0.056580829
1020,132.0,0.05698732
1030,130.0,0.057432288
1040,129.0,0.057864493
1050,129.0,0.058283253
1060,129.0,0.058697492
1070,130.0,0.059103921
1080,129.0,0.05951358
1090,130.0,0.059916752
1100,131.0,0.060319427
1110,131.0,0.060728648
1120,131.0,0.061140852
1130,129.0,0.061543745
1140,131.0,0.061941397
1150,133.0,0.062330844
1160,133.0,0.062767366
1170,132.0,0.06317019
1180,132.0,0.063580225
1190,132.0,0.063992633
1200,132.0,0.064394741
1210,132.0,0.064804435
1220,132.0,0.065227906
1230,132.0,0.065667861
1240,132.0,0.06610729
1250,132.0,0.066532035
1260,132.0,0.066952407
1270,132.0,0.067386963
1280,132.0,0.067801221
1290,131.0,0.068246316
1300,132.0,0.068666391
1310,133.0,0.06908608
1320,133.0,0.069496956
1330,133.0,0.069901917
1340,133.0,0.070305635
1350,137.0,0.070780032
1360,137.0,0.071197256
1370,137.0,0.07161159
1380,137.0,0.072022483
1390,129.0,0.072434578
1400,129.0,0.072846311
1410,129.0,0.073265349
1420,129.0,0.073681657
1430,129.0,0.07408261
1440,133.0,0.074487292
1450,133.0,0.074906486
1460,133.0,0.075322396
1470,129.0,0.075740526
1480,129.0,0.076152532
1490,129.0,0.076601849
1500,129.0,0.07701675
1510,129.0,0.077425245
1520,133.0,0.077854548
1530,132.0,0.078276525
1540,129.0,0.078726337
1550,126.0,0.079139049
1560,126.0,0.07955501
1570,125.0,0.07997001
1580,126.0,0.080387848
1590,126.0,0.080807562
1600,126.0,0.081230484
1610,126.0,0.08165575
1620,126.0,0.082082575
1630,126.0,0.082500144
1640,126.0,0.082917853
1650,126.0,0.083334951
1660,126.0,0.083755033
1670,129.0,0.084180691
