iterations,fitness,time
0,2763.74541349,0.002568806
10,2977.4357272,0.004098303
20,2968.76763247,0.005588291
30,3051.50446656,0.007108785
40,3189.84247253,0.008650588
50,2953.2181486,0.010180684
60,3215.83200691,0.011586659
70,2999.51215173,0.012992502
80,3082.94433533,0.014477112
90,3167.76839841,0.015941539
100,3092.29174603,0.017459956
110,3093.63316232,0.018772988
120,3071.03302575,0.01971213
130,3137.00708986,0.020762059
140,3222.20099285,0.021917504
150,3224.70708331,0.023131868
160,3299.83523002,0.023975482
170,3218.90845301,0.025081002
180,3300.35549221,0.026245876
190,3293.99071173,0.027209618
200,3319.00650514,0.027917863
210,3354.7536576,0.028617635
220,3430.3962921,0.029317447
230,3453.87341308,0.030076264
240,3358.77143133,0.030820314
250,3470.64535849,0.031542423
260,3371.47290153,0.032277335
270,3373.51561162,0.033020012
280,3369.18466085,0.03376347
290,3465.26224367,0.034760431
300,3353.91632461,0.035524881
310,3440.25346788,0.036256034
320,3493.85981625,0.03697752
330,3492.99563225,0.037695514
340,3543.20686401,0.038421879
350,3410.89039641,0.039136499
360,3456.08760772,0.039858493
370,3459.36537139,0.040570948
380,3518.84434955,0.041425855
390,3418.42995731,0.042125521
400,3415.5429382,0.042825389
410,3410.03839213,0.043514443
420,3405.91422578,0.044196748
430,3458.21219787,0.044891556
440,3491.08702531,0.045592119
450,3490.32211936,0.046295727
460,3353.20333065,0.047005476
470,3366.86072832,0.047703192
480,3387.55475721,0.048402723
490,3334.09555983,0.049001947
500,3284.48161701,0.04969752
510,3309.85199525,0.05038345
520,3251.75806831,0.050928553
530,3257.57235243,0.051462988
540,3292.64250423,0.052003052
550,3149.66946191,0.05259248
560,3463.62335294,0.05314982
570,3362.19138701,0.053761342
580,3413.10167057,0.054280925
590,3447.48355863,0.054838033
600,3338.96394352,0.055365284
610,3352.62464695,0.055995401
620,3373.03602702,0.056553639
630,3359.3343857,0.057124786
640,3330.48250929,0.057667225
650,3388.18360615,0.058211888
660,3360.44199514,0.058749106
670,3358.53347328,0.059285662
680,3350.68792744,0.059821162
690,3378.47146635,0.060360769
700,3374.217479,0.060896988
710,3421.14486478,0.061443762
720,3476.03896625,0.061974863
730,3473.9250982,0.062487535
740,3435.2981229,0.063009009
750,3471.70363106,0.063777854
760,3441.34616684,0.064606821
770,3478.01664074,0.065286943
780,3516.62784266,0.065838094
790,3477.20805971,0.066364719
800,3475.85586969,0.066879772
810,3486.19947812,0.06738822
820,3453.83185425,0.068076267
830,3349.16302889,0.068795252
840,3336.87555617,0.06933674
850,3319.63910913,0.069856749
860,3301.77064575,0.070393519
870,3279.9749406,0.070947197
880,3284.48031535,0.071476904
890,3231.68892447,0.072003117
900,3316.03302662,0.072540543
910,3250.88882404,0.073214076
920,3265.5193792,0.073918663
930,3320.60598528,0.074669264
940,3272.58178608,0.075368358
950,3436.62345466,0.076103432
960,3463.14550326,0.076805416
970,3417.2829787,0.077534596
980,3335.15689749,0.078231379
990,3459.37283807,0.078820866
1000,3334.74027324,0.079394457
1010,3297.03608821,0.079937963
1020,3315.74644193,0.080482774
1030,3469.54710236,0.081014397
1040,3276.82291253,0.081573904
1050,3423.35125084,0.082170115
1060,3411.27281005,0.082695132
1070,3313.4738418,0.083314964
1080,3434.80463931,0.083867633
1090,3374.85832061,0.084595878
1100,3308.85156023,0.085145203
1110,3339.88663053,0.085668956
1120,3372.7325778,0.086195574
1130,3233.27795254,0.086769636
1140,3240.82567451,0.087373577
1150,3328.59794854,0.087898123
1160,3257.52058824,0.088442541
1170,3255.58042702,0.089033965
1180,3298.42016786,0.089564143
1190,3342.58053023,0.090238207
1200,3252.33530769,0.090940832
1210,3209.51988466,0.091644019
1220,3148.54777389,0.092369755
1230,3122.19569429,0.093083288
1240,3188.59000695,0.093806958
1250,3190.35525973,0.094496082
1260,3338.07897079,0.095244119
1270,3335.60968247,0.095996258
1280,3272.88540185,0.096694921
1290,3378.20456785,0.097389052
1300,3206.01389237,0.097916859
1310,3393.08646854,0.098685354
1320,3277.36520675,0.099366331
1330,3386.46042187,0.100095143
1340,3378.16084965,0.100781977
1350,3294.55038704,0.101387776
1360,3495.65990268,0.101933789
1370,3440.4703749,0.102504314
1380,3465.6028858,0.103041512
1390,3398.0541619,0.103773616
1400,3436.04836333,0.104495951
1410,3461.23247241,0.105139585
1420,3486.08836197,0.105742329
1430,3382.95360003,0.106460716
1440,3425.5664058,0.10716763
1450,3519.04113531,0.10786224
1460,3424.41109659,0.108558284
1470,3510.64129454,0.109137286
1480,3483.19899137,0.109658453
1490,3429.58698316,0.110247852
1500,3446.03585669,0.110919231
1510,3502.63761877,0.111779936
1520,3539.54175086,0.112488222
1530,3484.56898934,0.113069923
1540,3503.03602152,0.113641068
1550,3581.69588021,0.114351462
1560,3592.3205519,0.115063087
1570,3497.8799139,0.115771662
1580,3515.15976036,0.116464734
1590,3564.87904515,0.117151293
1600,3463.04192308,0.11784317
1610,3513.25280931,0.118425988
1620,3520.58717764,0.118949782
1630,3474.55485461,0.119485392
1640,3437.86672675,0.120050949
1650,3445.05651903,0.120603559
1660,3459.17353171,0.121137565
1670,3408.44226479,0.121682931
1680,3591.40816681,0.12224457
1690,3467.60892931,0.122821905
1700,3519.69142588,0.123380406
1710,3389.6208296,0.123929048
1720,3461.75226597,0.124450978
1730,3497.33640649,0.125000884
1740,3569.75015041,0.12552395
1750,3496.94662113,0.126192945
1760,3536.47588278,0.127038389
1770,3581.60386612,0.127605994
1780,3569.62456932,0.128108581
1790,3593.80728769,0.128623608
1800,3434.48696503,0.129126506
1810,3458.04464287,0.129633894
1820,3496.69711074,0.130136286
1830,3482.82276381,0.130640641
1840,3365.36629229,0.131218777
1850,3507.89668151,0.131729603
1860,3413.75007829,0.132236695
1870,3453.98973698,0.132741494
1880,3517.9380261,0.133241722
1890,3479.38590182,0.133745862
1900,3537.27460044,0.134247061
1910,3463.30593062,0.134751278
1920,3520.48794308,0.135259728
1930,3582.07414347,0.135807428
1940,3492.46251183,0.136356498
1950,3473.99859112,0.136876325
1960,3531.09054448,0.137397632
1970,3418.47486044,0.137916317
1980,3411.05622094,0.138455261
1990,3549.29989056,0.138977887
2000,3455.72905749,0.13951136
2010,3414.58628534,0.140089452
2020,3413.01349674,0.14062865
2030,3412.5622651,0.141158434
2040,3433.17346974,0.141695368
2050,3452.20195072,0.142202028
2060,3400.74166381,0.142759083
2070,3467.65561957,0.143250352
2080,3490.11534685,0.143926383
2090,3428.40162309,0.144588425
2100,3389.80665684,0.145330429
2110,3347.61258759,0.145997926
2120,3362.63183018,0.146532042
2130,3416.09717981,0.147115036
2140,3501.31204492,0.147724304
2150,3424.91299634,0.14824559
2160,3453.13905952,0.148755128
2170,3461.32823536,0.149271103
2180,3467.1201128,0.14978267
2190,3462.09449891,0.150294757
2200,3495.13627679,0.150802509
2210,3423.07388487,0.151311498
2220,3395.43041245,0.151845946
2230,3428.91819234,0.152386434
2240,3338.83955699,0.1528959
2250,3342.0841757,0.153611918
2260,3359.5558959,0.154131995
2270,3361.7327149,0.154805193
2280,3371.08187962,0.155376013
2290,3469.61207399,0.15590671
2300,3464.02658353,0.156416352
2310,3401.19065799,0.156927997
2320,3422.15028225,0.157453685
2330,3369.46761914,0.157959547
2340,3358.84246778,0.158500674
