iterations,fitness,time
0,1737.26656434,7.20700000301e-06
10,1802.42641225,1.30510000034e-05
20,1601.83690511,1.90200000034e-05
30,1593.16258329,2.47460000011e-05
40,1519.66882751,3.03349999982e-05
50,1497.66758493,3.58799999987e-05
60,1692.92431568,4.14520000049e-05
70,1826.8274641,4.84520000086e-05
80,2065.10031244,5.52280000079e-05
90,2324.57178405,6.19800000123e-05
100,2409.76542464,6.92660000112e-05
110,2566.74310822,7.85260000171e-05
120,2644.36781037,8.66810000133e-05
130,2715.08643071,9.55460000114e-05
140,2784.61202553,0.000103959000015
150,2855.72298227,0.000111548000014
160,2915.54368191,0.000119092000013
170,2936.62369846,0.00012756200001
180,3071.32466525,0.000134932000016
190,3116.14831559,0.000143036000019
200,3116.14831559,0.000151334000016
210,3180.70808002,0.000161297000012
220,3334.19839325,0.000170293000011
230,3380.79844466,0.000179156000009
240,3380.79844466,0.00018789100001
250,3380.79844466,0.000198133000012
260,3380.79844466,0.000207425000013
270,3380.79844466,0.000216321000011
280,3380.79844466,0.000224795000015
290,3380.79844466,0.000233745000017
300,3418.63545443,0.000241832000015
310,3418.63545443,0.000250666000014
320,3418.63545443,0.000259001000011
330,3420.83005543,0.000266825000011
340,3420.83005543,0.000275469000016
350,3420.83005543,0.000283752000016
360,3420.83005543,0.000292509000019
370,3420.83005543,0.00030123400002
380,3420.83005543,0.000309728000019
390,3420.83005543,0.000317876000018
400,3420.83005543,0.000326688000023
410,3420.83005543,0.000336875000023
420,3420.83005543,0.00034510700003
430,3420.83005543,0.000353211000025
440,3420.83005543,0.000360953000019
450,3420.83005543,0.000369874000022
460,3420.83005543,0.000378617000017
470,3420.83005543,0.000387215000018
480,3420.83005543,0.000428727000021
490,3420.83005543,0.000438288000019
500,3420.83005543,0.000447453000021
510,3420.83005543,0.00045603300002
520,3420.83005543,0.000465953000024
530,3420.83005543,0.000485411000021
540,3420.83005543,0.000495348000015
550,3420.83005543,0.000503988000013
560,3420.83005543,0.000513102000014
570,3420.83005543,0.000524882000015
580,3420.83005543,0.000533906000015
590,3420.83005543,0.000543305000015
600,3420.83005543,0.000553046000014
610,3420.83005543,0.000561399000013
620,3420.83005543,0.000571477000008
630,3420.83005543,0.000580929000009
640,3420.83005543,0.00058794000001
650,3420.83005543,0.000596424000008
660,3420.83005543,0.000606649000005
670,3420.83005543,0.000616074000007
680,3420.83005543,0.00062499900001
690,3420.83005543,0.000632440000011
700,3420.83005543,0.000641420000008
710,3420.83005543,0.000649935000013
720,3420.83005543,0.000658684000015
730,3420.83005543,0.000667218000018
740,3420.83005543,0.000677209000017
750,3420.83005543,0.000685985000018
760,3420.83005543,0.000695484000019
770,3420.83005543,0.000704435000017
780,3420.83005543,0.000713303000019
790,3420.83005543,0.000721067000015
800,3420.83005543,0.000729785000011
810,3420.83005543,0.000739077000013
820,3420.83005543,0.000747649000019
830,3420.83005543,0.000756447000015
840,3420.83005543,0.000765144000013
850,3420.83005543,0.00077347700001
860,3420.83005543,0.000782049000009
870,3420.83005543,0.00079005300001
880,3420.83005543,0.00079860000001
890,3420.83005543,0.000836097000011
900,3420.83005543,0.000845201000011
910,3420.83005543,0.000855720000011
920,3420.83005543,0.000865165000008
930,3420.83005543,0.000874849000013
940,3420.83005543,0.000884436000014
950,3420.83005543,0.000913001000015
960,3420.83005543,0.000930603000015
970,3420.83005543,0.000939510000016
980,3420.83005543,0.000947808000014
990,3420.83005543,0.000956344000016
1000,3420.83005543,0.000964527000015
1010,3420.83005543,0.000973008000017
1020,3420.83005543,0.000982077000018
1030,3420.83005543,0.000989949000015
1040,3420.83005543,0.000998973000016
1050,3420.83005543,0.00100809500002
1060,3420.83005543,0.00101599900002
1070,3420.83005543,0.00102345600002
1080,3420.83005543,0.00103219000002
1090,3420.83005543,0.00104073300002
1100,3420.83005543,0.00104873400002
1110,3420.83005543,0.00105708600001
1120,3420.83005543,0.00106936700001
1130,3420.83005543,0.001078921
1140,3420.83005543,0.001086574
1150,3420.83005543,0.00109397399999
1160,3420.83005543,0.00110399699999
1170,3420.83005543,0.001112615
1180,3420.83005543,0.00112055
1190,3420.83005543,0.001128777
1200,3420.83005543,0.001138224
1210,3420.83005543,0.001147263
1220,3420.83005543,0.001156233
1230,3420.83005543,0.00116610200001
1240,3420.83005543,0.001174879
1250,3420.83005543,0.001186764
1260,3420.83005543,0.001196038
1270,3420.83005543,0.00120488500001
1280,3420.83005543,0.00121596300001
1290,3420.83005543,0.00122625700001
1300,3420.83005543,0.001235765
1310,3420.83005543,0.001244337
1320,3420.83005543,0.001252623
1330,3420.83005543,0.001262158
1340,3420.83005543,0.001271183
1350,3420.83005543,0.001278897
1360,3420.83005543,0.001286803
1370,3420.83005543,0.001295165
1380,3420.83005543,0.001304337
1390,3420.83005543,0.00131249
1400,3420.83005543,0.001320567
1410,3420.83005543,0.001343638
1420,3420.83005543,0.00135267
1430,3420.83005543,0.001361272
1440,3420.83005543,0.001369896
1450,3420.83005543,0.001378655
1460,3420.83005543,0.001387495
1470,3420.83005543,0.001395988
1480,3420.83005543,0.00140503399999
1490,3420.83005543,0.001414243
1500,3420.83005543,0.001421933
1510,3420.83005543,0.00143113599999
1520,3420.83005543,0.00143836399999
1530,3420.83005543,0.00144725599998
1540,3420.83005543,0.00145550399998
1550,3420.83005543,0.00146490399999
1560,3420.83005543,0.00147438399999
1570,3420.83005543,0.00148370899999
1580,3420.83005543,0.00149388299999
1590,3420.83005543,0.00150319199999
1600,3420.83005543,0.00151141299999
1610,3420.83005543,0.00152081999999
1620,3420.83005543,0.00152901299999
1630,3420.83005543,0.00153726699999
1640,3420.83005543,0.00154596299999
1650,3420.83005543,0.00155398999999
1660,3420.83005543,0.00156212499999
1670,3420.83005543,0.001571013
1680,3420.83005543,0.001580305
1690,3420.83005543,0.001589638
1700,3420.83005543,0.001598108
1710,3420.83005543,0.001606641
1720,3420.83005543,0.001614749
1730,3420.83005543,0.00162372
1740,3420.83005543,0.001632797
1750,3420.83005543,0.001641601
1760,3420.83005543,0.001652253
1770,3420.83005543,0.001660703
1780,3420.83005543,0.001669525
1790,3420.83005543,0.00167884699999
1800,3420.83005543,0.00169970899999
1810,3420.83005543,0.001707927
1820,3420.83005543,0.00171684
1830,3420.83005543,0.001728083
1840,3420.83005543,0.001737445
1850,3420.83005543,0.00174667499999
1860,3420.83005543,0.00175572499999
1870,3420.83005543,0.00176648199999
1880,3420.83005543,0.001775399
1890,3420.83005543,0.00178478299999
1900,3420.83005543,0.00179353599999
1910,3420.83005543,0.00180192799999
1920,3420.83005543,0.00180995699999
1930,3420.83005543,0.00182071
1940,3420.83005543,0.001829884
1950,3420.83005543,0.001838922
1960,3420.83005543,0.001848736
1970,3420.83005543,0.001859783
1980,3420.83005543,0.001867579
1990,3420.83005543,0.00187680099999
2000,3420.83005543,0.001886003
2010,3420.83005543,0.00189548899999
2020,3420.83005543,0.00190423299999
2030,3420.83005543,0.00191341999999
2040,3420.83005543,0.00192164699999
2050,3420.83005543,0.00193017099999
2060,3420.83005543,0.00193887199999
2070,3420.83005543,0.00194894299999
2080,3420.83005543,0.00195858199999
2090,3420.83005543,0.00196826599998
2100,3420.83005543,0.00197622899999
2110,3420.83005543,0.00198424599999
2120,3420.83005543,0.00199494499999
2130,3420.83005543,0.00200470999999
2140,3420.83005543,0.00201375199999
2150,3420.83005543,0.00202168099999
2160,3420.83005543,0.00202968399999
2170,3420.83005543,0.00203801399999
2180,3420.83005543,0.00204622099999
2190,3420.83005543,0.00205502599999
2200,3420.83005543,0.00206447699998
2210,3420.83005543,0.00207609899999
2220,3420.83005543,0.00208504399998
2230,3420.83005543,0.00209470899998
2240,3420.83005543,0.00210288999999
2250,3420.83005543,0.00211238399999
2260,3420.83005543,0.00212164799999
2270,3420.83005543,0.00212992799999
2280,3420.83005543,0.00213944099999
2290,3420.83005543,0.00214851599999
2300,3420.83005543,0.00215802799999
2310,3420.83005543,0.00216710899998
2320,3420.83005543,0.00217616699998
2330,3420.83005543,0.00218636499998
2340,3420.83005543,0.00219629299998
2350,3420.83005543,0.00220671499998
2360,3420.83005543,0.00221438099998
2370,3420.83005543,0.00222367599998
2380,3420.83005543,0.00223200899998
2390,3420.83005543,0.00224060199997
2400,3420.83005543,0.00225016899997
2410,3420.83005543,0.00226048699997
2420,3420.83005543,0.00227018399998
2430,3420.83005543,0.00228090499998
2440,3420.83005543,0.00229029599998
2450,3420.83005543,0.00229982899998
2460,3420.83005543,0.00230870699998
2470,3420.83005543,0.00231740299999
2480,3420.83005543,0.00232602299998
2490,3420.83005543,0.00233518599998
2500,3420.83005543,0.00234365199998
2510,3420.83005543,0.00235264199998
2520,3420.83005543,0.00236239199998
2530,3420.83005543,0.00237346299998
2540,3420.83005543,0.00238887799998
2550,3420.83005543,0.00240334799999
2560,3420.83005543,0.00241808799999
2570,3420.83005543,0.00243143199999
2580,3420.83005543,0.00244581
2590,3420.83005543,0.002459736
2600,3420.83005543,0.002474557
2610,3420.83005543,0.00249011
2620,3420.83005543,0.002504329
2630,3420.83005543,0.002521707
2640,3420.83005543,0.002535233
2650,3420.83005543,0.002550621
2660,3420.83005543,0.00256560300001
2670,3420.83005543,0.00258193800001
