iterations,fitness,time
1290,3680.62715778,1.891890573
1300,3706.8219227,1.903181388
1310,3711.95241316,1.914553706
1320,3709.75781216,1.926665825
1330,3681.82876773,1.940805123
1340,3681.82876773,1.956677235
1350,3687.8751569,1.974239717
1360,3711.95241316,1.98676136
1370,3707.56321116,2.000043937
1380,3691.50544014,2.014582927
1390,3711.95241316,2.027411636
1400,3676.30823277,2.040382715
1410,3711.95241316,2.052169971
1420,3711.95241316,2.062988574
1430,3706.8219227,2.073917874
1440,3676.30823277,2.085180355
1450,3680.62715778,2.096245843
1460,3676.30823277,2.108912175
1470,3711.95241316,2.123214273
1480,3680.62715778,2.136692194
1490,3676.30823277,2.149415308
1500,3711.95241316,2.167207021
1510,3687.8751569,2.181063499
1520,3680.75280335,2.192861856
1530,3711.95241316,2.204321939
1540,3711.95241316,2.216140898
1550,3692.9972405,2.231148573
1560,3706.8219227,2.248662849
1570,3681.82876773,2.26578455
1580,3687.8751569,2.282362544
1590,3692.19408191,2.298339654
1600,3681.82876773,2.313729403
1610,3711.95241316,2.330070572
1620,3687.8751569,2.346461791
1630,3687.8751569,2.360537911
1640,3678.50706588,2.373469044
1650,3711.95241316,2.387064589
1660,3676.30823277,2.401100839
1670,3694.3759384,2.414197505
1680,3706.70264752,2.425947366
1690,3676.30823277,2.438180319
1700,3687.8751569,2.451027868
1710,3706.8219227,2.462968181
1720,3711.95241316,2.475067946
1730,3706.70264752,2.486761672
1740,3681.82876773,2.500625625
1750,3711.95241316,2.512567017
1760,3681.82876773,2.525481234
1770,3687.8751569,2.53678947
1780,3706.8219227,2.547882555
1790,3706.70264752,2.56014493
1800,3693.86514766,2.572280926
1810,3706.70264752,2.58361194
1820,3691.50544014,2.594838471
1830,3691.50544014,2.606066131
1840,3700.35048792,2.617644606
1850,3706.8219227,2.629824711
1860,3687.8751569,2.641047249
1870,3687.8751569,2.652795701
1880,3681.82876773,2.665539712
1890,3706.8219227,2.679609455
1900,3680.62715778,2.693574523
1910,3687.8751569,2.711519341
1920,3706.8219227,2.727250375
1930,3706.70264752,2.743815947
1940,3711.95241316,2.761771936
1950,3676.30823277,2.778178716
1960,3706.70264752,2.793722968
1970,3681.82876773,2.811523697
1980,3706.8219227,2.829484905
1990,3676.30823277,2.848019701
2000,3676.30823277,2.866510981
2010,3706.8219227,2.884098095
2020,3727.14962053,2.902003004
2030,3711.95241316,2.920428574
2040,3683.89689751,2.942465401
2050,3676.30823277,2.962438117
2060,3676.31727901,2.981097126
2070,3706.70264752,3.000365445
2080,3687.8751569,3.024058658
2090,3711.95241316,3.048454123
2100,3711.95241316,3.074749825
2110,3676.30823277,3.09907669
2120,3691.50544014,3.118985453
2130,3711.95241316,3.138461449
2140,3676.30823277,3.158098036
2150,3680.62715778,3.181136166
2160,3706.70264752,3.196602054
2170,3676.30823277,3.208738652
2180,3711.95241316,3.222075607
2190,3691.50544014,3.234665693
2200,3680.62715778,3.248888559
2210,3681.82876773,3.261122167
2220,3711.95241316,3.273756309
2230,3691.50544014,3.286222015
2240,3706.8219227,3.300012883
2250,3716.27133817,3.313413605
2260,3706.70264752,3.328724289
2270,3711.95241316,3.342214889
2280,3681.29135391,3.356071728
2290,3676.30823277,3.370347279
2300,3678.50706588,3.383802981
2310,3706.8219227,3.398760572
2320,3676.31727901,3.413933203
2330,3697.30883029,3.42844116
2340,3711.95241316,3.442392162
2350,3691.50544014,3.457991611
2360,3702.50299769,3.471796321
2370,3676.30823277,3.485942274
2380,3706.8219227,3.500896463
2390,3681.82876773,3.515128304
2400,3695.25499857,3.530263147
2410,3706.70264752,3.54554828
2420,3676.30823277,3.563231673
2430,3691.50544014,3.578019407
2440,3711.95241316,3.592086788
2450,3723.51933729,3.607973562
2460,3711.95241316,3.628349602
2470,3711.95241316,3.648088046
2480,3711.95241316,3.666738998
2490,3716.27133817,3.682187878
2500,3727.14962053,3.697823563
2510,3711.95241316,3.721276593
2520,3723.51933729,3.737701937
2530,3711.95241316,3.758152709
2540,3711.95241316,3.774094916
2550,3723.51933729,3.791141362
2560,3716.27133817,3.816713337
2570,3723.51933729,3.834507459
2580,3727.14962053,3.850244206
2590,3711.95241316,3.866966848
2600,3711.95241316,3.885775162
2610,3727.14962053,3.901734402
2620,3711.95241316,3.915681282
2630,3716.27133817,3.932846382
2640,3711.95241316,3.94703492
2650,3711.95241316,3.962367771
2660,3727.14962053,3.977690976
2670,3723.51933729,3.990654475
2680,3716.27133817,4.003186281
2690,3716.27133817,4.016502471
2700,3727.14962053,4.032581155
2710,3727.14962053,4.045383086
2720,3716.27133817,4.057077995
2730,3727.14962053,4.068698708
2740,3711.95241316,4.080219168
2750,3727.14962053,4.092793899
2760,3723.51933729,4.104837751
2770,3711.95241316,4.12411255
2780,3711.95241316,4.137387527
2790,3723.51933729,4.150489697
2800,3727.14962053,4.162357305
2810,3711.95241316,4.173815063
2820,3711.95241316,4.185306778
2830,3727.14962053,4.1992234
2840,3711.95241316,4.212334168
2850,3711.95241316,4.230773644
2860,3716.27133817,4.247034269
2870,3711.95241316,4.26388853
2880,3727.14962053,4.282258914
2890,3711.95241316,4.29834051
2900,3711.95241316,4.31020746
2910,3730.77990377,4.322102035
2920,3723.51933729,4.333036837
2930,3711.95241316,4.344037776
2940,3723.51933729,4.355636586
2950,3727.14962053,4.366838309
2960,3711.95241316,4.378972741
2970,3711.95241316,4.390895783
2980,3723.51933729,4.402255648
2990,3727.14962053,4.415361707
3000,3711.95241316,4.426916036
3010,3723.51933729,4.438828776
3020,3723.51933729,4.45330247
3030,3723.51933729,4.465329006
3040,3711.95241316,4.477689803
3050,3711.95241316,4.491667147
3060,3723.51933729,4.506052007
3070,3711.95241316,4.521189786
3080,3727.14962053,4.537586122
3090,3711.95241316,4.555898275
3100,3711.95241316,4.572883839
3110,3711.95241316,4.590251044
3120,3711.95241316,4.6061949
3130,3711.95241316,4.622328972
3140,3711.95241316,4.641025649
3150,3723.51933729,4.660607968
3160,3711.95241316,4.677993397
3170,3716.27133817,4.693296849
3180,3711.95241316,4.705695972
3190,3711.95241316,4.717059521
3200,3711.95241316,4.728231606
3210,3716.27133817,4.739503812
3220,3727.14962053,4.750468237
3230,3711.95241316,4.761538327
3240,3711.95241316,4.772921679
3250,3727.14962053,4.784256258
3260,3723.51933729,4.796279231
3270,3711.95241316,4.80940695
3280,3711.95241316,4.820997143
3290,3727.14057429,4.832284065
3300,3711.95241316,4.843799653
3310,3711.95241316,4.857058149
3320,3711.95241316,4.870445723
3330,3723.51933729,4.881854289
3340,3711.95241316,4.895262289
3350,3727.14962053,4.907009826
3360,3711.95241316,4.918426117
3370,3711.95241316,4.930689218
3380,3711.95241316,4.943374971
3390,3711.95241316,4.96013775
3400,3727.14962053,4.976621821
3410,3736.82629294,4.993699249
3420,3711.95241316,5.011436152
3430,3723.51933729,5.029344259
3440,3716.27133817,5.050945869
3450,3716.27133817,5.067479307
3460,3723.51933729,5.07988422
3470,3716.27133817,5.092529533
3480,3711.95241316,5.103949905
3490,3711.95241316,5.115766321
3500,3711.95241316,5.127034334
3510,3711.95241316,5.138130409
3520,3711.95241316,5.149377348
3530,3711.95241316,5.160126342
3540,3711.95241316,5.171389285
3550,3711.95241316,5.182995633
3560,3723.51933729,5.194325203
3570,3711.95241316,5.205597643
3580,3711.95241316,5.217335496
3590,3727.14962053,5.2288345
3600,3711.95241316,5.240191137
3610,3711.95241316,5.252398355
3620,3716.27133817,5.264757418
3630,3723.51933729,5.276071775
3640,3711.95241316,5.287931931
3650,3712.21055336,5.303077075
3660,3711.95241316,5.318867616
3670,3711.95241316,5.331447199
3680,3711.95241316,5.344016322
3690,3711.95241316,5.356037741
3700,3716.27133817,5.369712548
3710,3727.14962053,5.381603932
3720,3711.95241316,5.392861471
3730,3723.51933729,5.404703416
3740,3727.14962053,5.415949188
3750,3711.95241316,5.427352194
3760,3711.95241316,5.440822489
3770,3711.95241316,5.451955957
3780,3711.95241316,5.463207943
3790,3711.95241316,5.474645452
3800,3716.27133817,5.486947249
3810,3711.95241316,5.50087617
3820,3723.51933729,5.513080563
3830,3711.95241316,5.524185207
3840,3723.51933729,5.535559526
3850,3716.27133817,5.547800213
3860,3711.95241316,5.559360622
3870,3711.95241316,5.572678264
3880,3711.95241316,5.587238306
3890,3719.40526584,5.59871062
3900,3711.95241316,5.609881518
3910,3711.95241316,5.621391304
3920,3723.51933729,5.633064917
3930,3727.14962053,5.644048348
3940,3716.27133817,5.655238592
3950,3711.95241316,5.666647655
3960,3711.95241316,5.682000397
3970,3711.95241316,5.693409033
3980,3711.95241316,5.705009401
3990,3711.95241316,5.716602198
4000,3716.27133817,5.728545997
4010,3711.95241316,5.739451214
4020,3711.95241316,5.75073708
4030,3711.95241316,5.762218203
4040,3711.95241316,5.774311638
4050,3711.95241316,5.786107289
4060,3711.95241316,5.800922159
4070,3711.95241316,5.812456942
4080,3723.51933729,5.823907985
4090,3711.95241316,5.834939588
4100,3711.95241316,5.84662455
4110,3723.51933729,5.85811509
4120,3716.27133817,5.869441582
4130,3711.95241316,5.881783101
4140,3727.14962053,5.893108715
4150,3723.51933729,5.904538498
4160,3723.51933729,5.916587545
4170,3711.95241316,5.928010472
4180,3711.95241316,5.93944116
4190,3716.27133817,5.950920928
4200,3711.95241316,5.962556113
4210,3723.51933729,5.973762458
4220,3723.51933729,5.985635993
4230,3711.95241316,5.997668476
4240,3716.27133817,6.009440889
4250,3716.27133817,6.020736066
4260,3711.95241316,6.032935247
4270,3711.95241316,6.04609555
4280,3727.14962053,6.058779819
4290,3711.95241316,6.072247558
4300,3711.95241316,6.085952009
4310,3711.95241316,6.103061883
4320,3711.95241316,6.11698232
4330,3723.51933729,6.130998026
4340,3711.95241316,6.14621785
4350,3711.95241316,6.161635008
4360,3716.27133817,6.175567376
4370,3727.14962053,6.190188941
4380,3723.51933729,6.202566991
4390,3723.51933729,6.214015495
4400,3727.14962053,6.225194463
4410,3723.51933729,6.236320086
4420,3723.51933729,6.247467638
4430,3716.27133817,6.258702703
4440,3723.51933729,6.270273723
4450,3727.14962053,6.282618012
4460,3711.95241316,6.293857528
4470,3711.95241316,6.305116758
4480,3711.95241316,6.31631297
4490,3711.95241316,6.327864266
4500,3729.39005287,6.339498272
4510,3711.95241316,6.35066795
4520,3723.51933729,6.361963393
4530,3711.95241316,6.375037775
4540,3727.14962053,6.386957058
4550,3711.95241316,6.398624137
4560,3711.95241316,6.409679934
4570,3711.95241316,6.421225969
4580,3711.95241316,6.432723913
4590,3711.95241316,6.44428457
4600,3711.95241316,6.455217925
4610,3716.27133817,6.466689863
4620,3725.09432018,6.477728835
4630,3716.27133817,6.489628029
4640,3711.95241316,6.502386808
4650,3711.95241316,6.514331785
4660,3711.95241316,6.526728691
4670,3716.27133817,6.537985648
4680,3723.51933729,6.549432176
4690,3711.95241316,6.562109694
4700,3716.27133817,6.574134032
4710,3714.10080508,6.585464021
4720,3711.95241316,6.596923214
4730,3723.51933729,6.608583994
4740,3711.95241316,6.620644653
4750,3727.14962053,6.632225832
4760,3711.95241316,6.643234429
4770,3727.14962053,6.654247629
4780,3711.95241316,6.665434607
4790,3727.14962053,6.676550575
4800,3711.95241316,6.687692308
4810,3727.14962053,6.699808975
4820,3711.95241316,6.710939375
4830,3711.95241316,6.723044245
4840,3716.46530685,6.735676374
4850,3711.95241316,6.751683488
4860,3711.95241316,6.766504525
4870,3711.95241316,6.78272607
4880,3727.14962053,6.800275606
4890,3711.95241316,6.817607892
4900,3716.1085506,6.833510791
4910,3711.95241316,6.849276735
4920,3711.95241316,6.863733585
4930,3716.27133817,6.875921933
4940,3716.27133817,6.888688823
4950,3711.95241316,6.899817861
4960,3711.95241316,6.910893694
4970,3711.95241316,6.923170791
4980,3727.14962053,6.934865583
4990,3711.95241316,6.946697805
