iterations,fitness,time
0,1805.79613,9.44499999633e-06
10,1639.31670801,1.60349999945e-05
20,1921.82186685,2.36619999896e-05
30,2161.60406782,3.14409999902e-05
40,2281.59672622,3.92559999867e-05
50,2314.30501714,4.78629999847e-05
60,2427.53728048,0.000172618999983
70,2489.08671025,0.000182175999981
80,2671.59613208,0.000191112999978
90,2671.59613208,0.000200766999981
100,2673.7949652,0.000211092999976
110,2864.99316124,0.000223363999979
120,2917.15304329,0.000233577999978
130,2992.82706283,0.000243020999982
140,2992.82706283,0.000253485999984
150,2992.82706283,0.000262998999979
160,2992.82706283,0.000271561999973
170,3068.50108237,0.000279737999975
180,3068.50108237,0.000304396999979
190,3068.50108237,0.000313314999978
200,3068.50108237,0.000323751999979
210,3068.50108237,0.000334341999981
220,3068.50108237,0.000344515999984
230,3068.50108237,0.000355139999982
240,3068.50108237,0.00036872499998
250,3068.50108237,0.000379321999979
260,3068.50108237,0.000390640999981
270,3068.50108237,0.000401436999979
280,3068.50108237,0.000411622999977
290,3070.69568336,0.000421162999977
300,3070.69568336,0.000433068999982
310,3070.69568336,0.000443975999978
320,3070.69568336,0.000453793999981
330,3070.69568336,0.000463084999978
340,3070.69568336,0.00047422599998
350,3070.69568336,0.000485181999977
360,3070.69568336,0.000496327999976
370,3070.69568336,0.000513930999979
380,3070.69568336,0.000524150999979
390,3070.69568336,0.000535219999975
400,3070.69568336,0.000546683999971
410,3070.69568336,0.00055749399997
420,3070.69568336,0.000567534999966
430,3070.69568336,0.000577605999972
440,3070.69568336,0.00058853099997
450,3070.69568336,0.00060013099997
460,3070.69568336,0.000614189999965
470,3070.69568336,0.00062417999996
480,3070.69568336,0.000634321999961
490,3070.69568336,0.000644456999957
500,3070.69568336,0.000657345999961
510,3070.69568336,0.000667563999961
520,3070.69568336,0.000678792999963
530,3070.69568336,0.000690019999965
540,3070.69568336,0.000699481999959
550,3070.69568336,0.000709390999958
560,3070.69568336,0.000719486999962
570,3070.69568336,0.000728449999961
580,3070.69568336,0.000738287999965
590,3070.69568336,0.000746533999965
600,3070.69568336,0.000754949999966
610,3070.69568336,0.000767466999967
620,3070.69568336,0.00077690799997
630,3070.69568336,0.000795612999966
640,3070.69568336,0.000805015999966
650,3070.69568336,0.000814938999966
660,3070.69568336,0.00082384199996
670,3070.69568336,0.000833601999965
680,3070.69568336,0.000843682999964
690,3070.69568336,0.000856388999964
700,3070.69568336,0.000870636999963
710,3070.69568336,0.000887655999961
720,3070.69568336,0.000904982999955
730,3070.69568336,0.000921089999956
740,3070.69568336,0.000939944999956
750,3070.69568336,0.000958261999962
760,3070.69568336,0.000976220999959
770,3070.69568336,0.000993655999963
780,3070.69568336,0.00101192599996
790,3070.69568336,0.00102965999996
800,3070.69568336,0.00104689099997
810,3070.69568336,0.00106502099997
820,3070.69568336,0.00108259999997
830,3070.69568336,0.00110192399997
840,3070.69568336,0.00112180199996
