iterations,fitness,time
0,2632.45235263,0.000411575999998
10,2698.18268222,0.000747091999997
20,2947.94960374,0.00110818
30,3036.14562341,0.001471332
40,3382.49981654,0.00181462
50,3061.07439007,0.002179551
60,3206.59922505,0.00254397200001
70,3289.44094909,0.002904876
80,3252.63400574,0.003237816
90,3256.05056702,0.003600316
100,3353.401895,0.004031323
110,3312.16905369,0.004392688
120,3293.33198928,0.00477023
130,3224.87403939,0.005120013
140,3306.6603175,0.00555597699999
150,3330.76721022,0.00600229799999
160,3337.4923012,0.00644468299999
170,3324.35799021,0.00689862499999
180,3360.19804406,0.00735939
190,3272.89485554,0.00780149199999
200,3271.7805373,0.00825788099999
210,3249.40092396,0.00869427699999
220,3284.82143492,0.00912591399999
230,3297.94412387,0.00955458699999
240,3339.28895178,0.010004097
250,3313.32140985,0.010689925
260,3405.79444818,0.011128001
270,3510.09637942,0.011568482
280,3387.13755443,0.012008828
290,3558.75560306,0.012451588
300,3491.05510781,0.012895322
310,3521.65058054,0.013328191
320,3457.37514885,0.013753909
330,3410.68226925,0.01410035
340,3363.68270578,0.014445725
350,3437.35322878,0.014788672
360,3417.95089554,0.015139699
370,3438.100925,0.015505139
380,3382.72166345,0.015928278
390,3436.50624405,0.016374733
400,3378.33107161,0.016816688
410,3347.00783322,0.01726659
420,3256.90064642,0.017705527
430,3220.01741322,0.018142952
440,3239.69004226,0.018609051
450,3202.42188904,0.019069329
460,3167.75328856,0.019461922
470,3291.94350258,0.019826467
480,3392.12132647,0.020174147
490,3303.87703094,0.020542216
500,3253.92768623,0.02090375
510,3283.50455651,0.021305503
520,3249.67979551,0.021660208
530,3349.79513184,0.022021469
540,3304.64561826,0.022444118
550,3409.76595251,0.022827753
560,3379.86272851,0.023257569
570,3373.1573975,0.023679959
580,3412.50466505,0.024183245
590,3360.12301078,0.024647782
600,3403.11078896,0.025114031
610,3445.21150392,0.025593103
620,3319.91597055,0.026072607
630,3276.81475124,0.026534132
640,3378.88678688,0.026995995
650,3376.34208052,0.027439541
660,3344.9774602,0.02788815
670,3404.52608974,0.028356618
680,3203.46687879,0.028816279
690,3289.34931434,0.029226827
700,3251.74789119,0.029610525
710,3276.93800548,0.029988225
720,3294.03437016,0.030453747
730,3270.34583512,0.030906252
