iterations,fitness,time
0,3535.60495302,0.017045402
10,3700.75511562,0.031140066
20,3705.59975451,0.0441891
30,3684.51973796,0.0559098
40,3686.71857108,0.068030906
50,3684.51973796,0.079506047
60,3697.52013608,0.091104812
70,3697.52013608,0.10284567
80,3686.85141708,0.114290746
90,3684.51973796,0.127789304
100,3697.52013608,0.140854487
110,3696.08666209,0.152570758
120,3720.59341624,0.164807062
130,3686.71857108,0.177913419
140,3720.59341624,0.189376244
150,3690.04027293,0.201795654
160,3684.51973796,0.213827822
170,3720.59341624,0.22854892
180,3684.51973796,0.252083693
190,3720.59341624,0.274767449
200,3684.51973796,0.296972244
210,3697.52013608,0.318023418
220,3687.30825811,0.338527817
230,3720.57532376,0.357845002
240,3684.51973796,0.377494387
250,3720.59341624,0.398917626
260,3710.52053421,0.419965353
270,3697.52013608,0.438722399
280,3701.60719706,0.459643396
290,3696.08666209,0.482513707
300,3684.51973796,0.504817522
310,3684.51973796,0.526281616
320,3710.52053421,0.54641012
330,3684.51973796,0.568677551
340,3696.08666209,0.587424726
350,3720.59341624,0.598933795
360,3686.71857108,0.610565266
370,3684.51973796,0.622391985
380,3710.52053421,0.636475328
390,3690.04027293,0.648406718
400,3710.52053421,0.660129385
410,3684.51973796,0.674518632
420,3684.51973796,0.688896541
430,3684.51973796,0.702003928
440,3705.59975451,0.71501748
450,3720.59341624,0.730357485
460,3720.59341624,0.741771349
470,3686.71857108,0.752632112
480,3684.51973796,0.763522079
490,3686.71857108,0.77467778
500,3690.87189755,0.785496158
510,3697.52013608,0.797105107
520,3684.51973796,0.808528699
530,3690.04027293,0.82061071
540,3710.52053421,0.83234761
550,3697.52013608,0.843767426
560,3686.85141708,0.85552254
570,3696.08666209,0.866901396
580,3697.52013608,0.878115823
590,3690.04027293,0.890167131
600,3720.57532376,0.901409971
610,3684.51973796,0.913502046
620,3720.59341624,0.925396571
630,3710.52053421,0.93898546
640,3720.59341624,0.950730073
650,3684.51973796,0.963159259
660,3684.51973796,0.975483897
670,3696.08666209,0.988245685
680,3684.51973796,1.00009026
690,3684.51973796,1.011438385
700,3697.52013608,1.023055289
710,3684.51973796,1.034587289
720,3684.51973796,1.046222345
730,3684.51973796,1.057149879
740,3697.52013608,1.069076864
750,3720.59341624,1.0805722
760,3684.51973796,1.092223084
770,3686.71857108,1.103266992
780,3696.08666209,1.114348337
790,3720.59341624,1.125763371
800,3684.51973796,1.137892249
810,3705.59975451,1.149718962
820,3686.85141708,1.162138347
830,3720.59341624,1.174079241
840,3710.52053421,1.185923947
850,3710.52053421,1.197469822
860,3710.52053421,1.209271831
870,3710.52053421,1.220975773
880,3710.52053421,1.23220083
890,3710.52053421,1.243860274
900,3710.52053421,1.255054334
910,3710.52053421,1.268188153
920,3710.52053421,1.280122952
930,3710.52053421,1.293149865
940,3710.52053421,1.304463059
950,3710.52053421,1.315875437
960,3710.52053421,1.328723745
970,3710.52053421,1.341042625
980,3710.52053421,1.352330731
990,3710.52053421,1.364080592
1000,3710.52053421,1.376034347
1010,3710.52053421,1.387582809
1020,3710.52053421,1.399884877
1030,3710.52053421,1.412921296
1040,3710.52053421,1.424598132
1050,3710.52053421,1.436997577
1060,3710.52053421,1.448551913
1070,3714.3248507,1.459766895
1080,3710.52053421,1.472236731
1090,3710.52053421,1.483042264
1100,3710.52053421,1.494988127
1110,3710.52053421,1.506455593
1120,3710.52053421,1.518224234
1130,3710.52053421,1.529843816
1140,3710.52053421,1.541596444
1150,3710.52053421,1.552830751
1160,3710.52053421,1.564873178
1170,3710.52053421,1.577099429
1180,3710.52053421,1.589444016
1190,3710.52053421,1.605645692
1200,3710.52053421,1.62818182
1210,3710.52053421,1.642918068
1220,3710.52053421,1.659951054
1230,3710.52053421,1.674853984
1240,3710.52053421,1.686906336
1250,3710.52053421,1.698617531
1260,3710.52053421,1.71100823
1270,3710.52053421,1.723464712
1280,3710.52053421,1.735862583
1290,3710.52053421,1.747875149
1300,3710.52053421,1.760736987
1310,3710.52053421,1.7729279
1320,3710.52053421,1.785048581
1330,3710.52053421,1.797379116
1340,3710.52053421,1.811554114
1350,3710.52053421,1.825809479
1360,3710.52053421,1.846360762
1370,3710.52053421,1.866406666
1380,3710.52053421,1.878107972
1390,3710.52053421,1.889989152
1400,3710.52053421,1.901489622
1410,3710.52053421,1.913069625
1420,3710.52053421,1.92433706
1430,3710.52053421,1.93590704
1440,3710.52053421,1.947711826
1450,3710.52053421,1.958916677
1460,3710.52053421,1.970869965
1470,3710.52053421,1.983123645
1480,3710.52053421,1.994563074
1490,3710.52053421,2.006190669
1500,3710.52053421,2.017766733
1510,3710.52053421,2.029240936
1520,3710.52053421,2.040600752
1530,3710.52053421,2.052427907
1540,3710.52053421,2.063876593
1550,3710.52053421,2.077262464
1560,3710.52053421,2.089085672
1570,3710.52053421,2.100966218
1580,3710.52053421,2.112410869
1590,3710.52053421,2.123927536
1600,3710.52053421,2.135254357
1610,3710.52053421,2.146524794
1620,3710.52053421,2.157913124
1630,3710.52053421,2.169582106
1640,3710.52053421,2.182967381
1650,3710.52053421,2.194518995
1660,3710.52053421,2.207323155
1670,3710.52053421,2.219144791
1680,3710.52053421,2.23084962
1690,3710.52053421,2.242347888
1700,3710.52053421,2.253345665
1710,3710.52053421,2.265785006
1720,3710.52053421,2.277547067
1730,3710.52053421,2.289107356
1740,3710.52053421,2.30039869
1750,3710.52053421,2.312073709
1760,3710.52053421,2.324522095
1770,3710.52053421,2.335636291
1780,3710.52053421,2.347594884
1790,3710.52053421,2.359465263
1800,3710.52053421,2.370721637
1810,3710.52053421,2.383194015
1820,3710.52053421,2.395067295
1830,3710.52053421,2.40604626
1840,3710.52053421,2.417601206
1850,3710.52053421,2.429269445
1860,3710.52053421,2.441047935
1870,3710.52053421,2.452343537
1880,3710.52053421,2.464205872
1890,3710.52053421,2.476005345
1900,3710.52053421,2.487703208
1910,3710.52053421,2.499361025
1920,3710.52053421,2.511141936
1930,3710.52053421,2.522324598
1940,3710.52053421,2.533651266
1950,3710.52053421,2.544653869
1960,3710.52053421,2.556204023
1970,3746.56707376,2.568207695
1980,3710.52053421,2.581926602
1990,3710.52053421,2.59374166
2000,3710.52053421,2.605709201
2010,3710.52053421,2.617542535
2020,3710.52053421,2.628686587
2030,3710.52053421,2.640238909
2040,3710.52053421,2.651503408
2050,3710.52053421,2.662705713
2060,3710.52053421,2.67437341
2070,3710.52053421,2.685786809
2080,3710.52053421,2.697408584
2090,3710.52053421,2.709351083
2100,3710.52053421,2.721558761
2110,3710.52053421,2.733112392
2120,3710.52053421,2.744585498
2130,3710.52053421,2.756697476
2140,3710.52053421,2.768030579
2150,3710.52053421,2.779497937
2160,3710.52053421,2.791223566
2170,3710.52053421,2.802993573
2180,3710.52053421,2.814491744
2190,3710.52053421,2.825980113
2200,3710.52053421,2.837755408
2210,3710.52053421,2.848850993
2220,3710.52053421,2.860772231
2230,3710.52053421,2.872909842
2240,3710.52053421,2.88703649
2250,3710.52053421,2.898233198
2260,3710.52053421,2.909655751
2270,3710.52053421,2.920780225
2280,3710.52053421,2.932354213
2290,3710.52053421,2.944300634
2300,3710.52053421,2.955888864
2310,3710.52053421,2.96680057
2320,3710.52053421,2.978136752
2330,3710.52053421,2.990019471
2340,3710.52053421,3.00229719
2350,3710.52053421,3.013669821
2360,3710.52053421,3.025396573
2370,3710.52053421,3.037077222
2380,3710.52053421,3.048801195
2390,3710.52053421,3.06114185
2400,3710.52053421,3.075400396
2410,3710.52053421,3.094733402
2420,3710.52053421,3.113168714
2430,3710.52053421,3.130708074
2440,3710.52053421,3.15116741
2450,3710.52053421,3.172876815
2460,3710.52053421,3.193941289
2470,3710.52053421,3.214444315
2480,3710.52053421,3.233819823
2490,3710.52053421,3.253838393
2500,3710.52053421,3.273628446
2510,3710.52053421,3.295372121
2520,3710.52053421,3.316262954
2530,3710.52053421,3.336738461
2540,3710.52053421,3.356050565
2550,3710.52053421,3.377014207
2560,3710.52053421,3.397482563
2570,3713.9956672,3.417137822
2580,3710.52053421,3.429054437
2590,3710.52053421,3.440562087
2600,3710.52053421,3.452221826
2610,3710.52053421,3.463739011
2620,3710.52053421,3.475213469
2630,3710.52053421,3.486789837
2640,3710.52053421,3.498338845
2650,3710.52053421,3.509564366
2660,3710.52053421,3.52206178
2670,3710.52053421,3.533964852
2680,3710.52053421,3.545796915
2690,3710.52053421,3.556924345
2700,3710.52053421,3.568521365
2710,3710.52053421,3.580133769
2720,3710.52053421,3.5953652
2730,3710.52053421,3.609026243
2740,3710.52053421,3.621779684
2750,3710.52053421,3.63379275
2760,3710.52053421,3.646053364
2770,3710.52053421,3.658742972
2780,3710.52053421,3.670858899
2790,3710.52053421,3.683212931
2800,3710.52053421,3.697988948
2810,3710.52053421,3.710615544
2820,3723.18866843,3.722850972
2830,3710.52053421,3.736789356
2840,3710.52053421,3.75108099
2850,3710.52053421,3.76403901
2860,3710.52053421,3.775639698
2870,3710.52053421,3.787724403
2880,3710.52053421,3.801176865
2890,3710.52053421,3.813245201
2900,3710.52053421,3.824333783
2910,3710.52053421,3.835437043
2920,3710.52053421,3.847353963
2930,3710.52053421,3.858788198
2940,3710.52053421,3.872267257
2950,3710.52053421,3.883755912
2960,3710.52053421,3.89563823
2970,3710.52053421,3.907654572
2980,3710.52053421,3.918954432
2990,3710.52053421,3.931347919
3000,3710.52053421,3.942979474
3010,3710.52053421,3.954629061
3020,3710.52053421,3.966081782
3030,3710.52053421,3.977234889
3040,3710.52053421,3.988979482
3050,3710.52053421,4.000851801
3060,3710.52053421,4.011841374
3070,3710.52053421,4.023823054
3080,3710.52053421,4.035441894
3090,3710.52053421,4.047137131
3100,3710.52053421,4.058632549
3110,3710.52053421,4.070489874
3120,3710.52053421,4.083081668
3130,3710.52053421,4.096231079
3140,3710.52053421,4.109326323
3150,3710.52053421,4.121511287
3160,3710.52053421,4.136039298
3170,3710.52053421,4.148715204
3180,3710.52053421,4.161973842
3190,3710.52053421,4.173920277
3200,3710.52053421,4.185761116
3210,3710.52053421,4.197742035
3220,3710.52053421,4.210146097
3230,3710.52053421,4.222203792
3240,3710.52053421,4.234503522
3250,3710.52053421,4.245887094
3260,3710.52053421,4.257567106
3270,3710.52053421,4.269371187
3280,3710.52053421,4.28074935
3290,3710.52053421,4.292990534
3300,3710.52053421,4.306426035
3310,3710.52053421,4.317702664
3320,3710.52053421,4.329160067
3330,3710.52053421,4.340525133
3340,3710.52053421,4.352175127
3350,3710.52053421,4.364983085
3360,3716.85460132,4.377514004
3370,3710.52053421,4.388980608
3380,3710.52053421,4.400745451
3390,3710.52053421,4.412040262
3400,3710.52053421,4.423696684
3410,3712.66892613,4.435317184
3420,3710.52053421,4.447284003
3430,3710.52053421,4.459075849
3440,3710.52053421,4.472902743
3450,3710.52053421,4.484618191
3460,3710.52053421,4.495590189
3470,3710.52053421,4.508811509
3480,3710.52053421,4.522320322
3490,3710.52053421,4.534045281
3500,3710.52053421,4.545132931
3510,3710.52053421,4.556223192
3520,3710.52053421,4.567326894
3530,3710.52053421,4.578952597
3540,3710.52053421,4.591959269
3550,3710.52053421,4.606144339
3560,3710.52053421,4.620426352
3570,3710.52053421,4.632525356
3580,3710.52053421,4.644141699
3590,3710.52053421,4.65917196
3600,3742.19654625,4.672186964
3610,3710.52053421,4.686039206
3620,3710.52053421,4.70041789
3630,3710.52053421,4.713764156
3640,3710.52053421,4.725752863
3650,3710.52053421,4.738039393
3660,3710.52053421,4.750981951
3670,3710.52053421,4.762983454
3680,3710.52053421,4.775396885
3690,3710.52053421,4.787461793
3700,3710.52053421,4.800487652
3710,3710.52053421,4.816735512
3720,3710.52053421,4.829467086
3730,3710.52053421,4.842628114
3740,3710.52053421,4.855495032
3750,3710.52053421,4.868042467
3760,3710.52053421,4.881274946
3770,3710.52053421,4.901052845
3780,3710.52053421,4.914977423
3790,3710.52053421,4.928799643
3800,3710.52053421,4.940890354
3810,3710.52053421,4.953681448
3820,3710.52053421,4.966418953
3830,3710.52053421,4.978040575
3840,3710.52053421,4.989547878
3850,3710.52053421,5.001334173
3860,3710.52053421,5.012893115
3870,3710.52053421,5.025095776
3880,3710.52053421,5.036893245
3890,3710.52053421,5.048369195
3900,3710.52053421,5.060086421
3910,3710.52053421,5.071331612
3920,3710.52053421,5.08260852
3930,3710.52053421,5.094267047
3940,3710.52053421,5.105884404
3950,3710.52053421,5.119103287
3960,3710.52053421,5.131039074
3970,3710.52053421,5.143056372
3980,3710.52053421,5.15461898
3990,3710.52053421,5.166222492
4000,3710.52053421,5.177230205
4010,3710.52053421,5.189546376
4020,3710.52053421,5.20212922
4030,3710.52053421,5.214612992
4040,3710.52053421,5.228387591
4050,3710.52053421,5.240720891
4060,3710.52053421,5.252760043
4070,3710.52053421,5.265927202
