iterations,fitness,time
0,3477.83674198,0.073843917
10,3475.95137497,0.123025989
20,3482.76775863,0.150446477
30,3502.31646413,0.177901026
40,3486.32896539,0.205409322
50,3510.46822539,0.237306934
60,3469.79449923,0.273202281
70,3475.28789547,0.304616008
80,3476.20776241,0.337916155
90,3502.32551037,0.37473082
100,3469.77640674,0.392211255
110,3511.69031213,0.407644125
120,3474.16502673,0.429421694
130,3492.82819775,0.448316863
140,3482.72413554,0.465069478
150,3509.35863302,0.484602622
160,3512.03499203,0.508057039
170,3469.79449923,0.52811203
180,3496.2242397,0.548243333
190,3486.32896539,0.566753899
200,3512.03499203,0.586459894
210,3510.46822539,0.607406536
220,3469.7673605,0.627089032
230,3514.64317325,0.64117176
240,3510.46822539,0.658666532
250,3495.02279875,0.676882006
260,3469.7673605,0.691933433
270,3483.59204271,0.707920401
280,3482.09406962,0.727688956
290,3469.7673605,0.748206565
300,3469.7673605,0.766124218
310,3469.7673605,0.782465454
320,3493.34023395,0.799228756
330,3469.7673605,0.814078156
340,3469.7673605,0.837234704
350,3469.7673605,0.855559936
360,3469.7673605,0.88119659
370,3512.03499203,0.905849733
380,3512.03499203,0.928718473
390,3510.46822539,0.951219315
400,3469.77640674,0.973767843
410,3482.09406962,1.005118663
420,3512.03499203,1.031664992
430,3502.31646413,1.064838949
440,3504.51529725,1.081291084
450,3534.39773081,1.100544767
460,3502.31646413,1.11552009
470,3485.8236387,1.134292425
480,3471.96619362,1.15198791
490,3469.7673605,1.165453491
500,3493.34023395,1.177472955
510,3517.78009767,1.188691069
520,3517.78009767,1.199975912
530,3517.78009767,1.211805753
540,3519.28507695,1.224557967
550,3512.03499203,1.237272613
560,3510.46822539,1.250054203
570,3472.23541503,1.262913859
580,3469.7673605,1.276038196
590,3469.7673605,1.293615044
600,3469.7673605,1.310088596
610,3493.34023395,1.32702201
620,3486.32896539,1.342905468
630,3469.80354547,1.360829803
640,3510.48631788,1.377369604
650,3512.03499203,1.399469839
660,3528.8211676,1.41599408
670,3480.80843043,1.43111787
680,3475.28789547,1.449112176
690,3469.7673605,1.469081021
700,3480.56892551,1.491940547
710,3482.72413554,1.512226652
720,3469.7673605,1.528836101
730,3512.03499203,1.546461375
740,3484.70857728,1.562669172
750,3489.48665161,1.57843259
760,3502.31646413,1.594803081
770,3471.96619362,1.611692234
780,3469.7673605,1.629872341
790,3469.7673605,1.645789347
800,3514.22959303,1.659561671
810,3508.90873136,1.67268494
820,3469.7673605,1.689002252
830,3469.7673605,1.706666592
840,3472.09903962,1.724159303
850,3469.7673605,1.740305089
860,3478.40521053,1.756442391
870,3510.46822539,1.771902828
880,3474.16502673,1.794850816
890,3496.2242397,1.818310107
900,3516.4010712,1.840128713
910,3471.9619615,1.863304373
920,3469.7673605,1.88706093
930,3469.7673605,1.910144951
940,3510.46822539,1.932533323
950,3492.82819775,1.960492889
960,3493.34023395,1.989319524
970,3517.78009767,2.016200225
980,3492.82819775,2.036818834
990,3517.78009767,2.060392086
1000,3471.96619362,2.081271302
1010,3495.53906707,2.10305141
1020,3478.40521053,2.122977074
1030,3474.08628552,2.143852716
1040,3526.97620881,2.166542758
1050,3475.51246614,2.181587618
1060,3469.7673605,2.195869902
1070,3472.09903962,2.210574653
1080,3485.12735544,2.224688347
1090,3469.7673605,2.24122793
1100,3512.03499203,2.25825504
1110,3469.7673605,2.274529071
1120,3510.46822539,2.287800134
1130,3483.62480559,2.300579747
1140,3478.40521053,2.315763699
1150,3469.78545298,2.331711015
1160,3472.09903962,2.347228002
1170,3509.35863302,2.363222805
1180,3482.76775863,2.379754799
1190,3496.2242397,2.394969426
1200,3499.78462318,2.410565399
1210,3544.58409566,2.425627704
1220,3512.03499203,2.44226588
1230,3469.7673605,2.459577194
