iterations,fitness,time
0,2836.96094973,0.000539705999998
10,2859.28570644,0.00111894499999
20,2875.89677286,0.00162169099999
30,3106.41600593,0.00225663199999
40,3173.91580941,0.00283740499999
50,3290.59648665,0.00339355099999
60,3257.84220036,0.003907138
70,3332.33736306,0.00467412699999
80,3247.21898712,0.00530758899999
90,3382.02129439,0.005805409
100,3306.02618654,0.006310847
110,3450.41607811,0.006826677
120,3303.84265461,0.007333211
130,3311.49184272,0.007841288
140,3349.21584098,0.00834590500001
150,3333.80576812,0.008859726
160,3279.31255625,0.00951870900001
170,3371.5385274,0.01034745
180,3389.28718511,0.011007923
190,3347.99123941,0.011670717
200,3351.5372906,0.012330447
210,3471.10774842,0.013008429
220,3424.3489553,0.01356279
230,3435.313919,0.01407138
240,3474.32771254,0.014574686
250,3421.91870297,0.015077757
260,3431.05082998,0.015601779
270,3439.78397665,0.016123094
280,3453.17803232,0.016629635
290,3517.20770651,0.017171858
300,3536.84959529,0.017681133
310,3446.46445071,0.018221824
320,3452.48099214,0.018731788
330,3478.31861387,0.019302272
340,3463.07949978,0.019810461
350,3439.23602494,0.020368775
360,3463.01255261,0.02087418
370,3444.93479059,0.021428044
380,3437.23776093,0.021995357
390,3452.06295997,0.022540186
400,3421.92214919,0.0230487
410,3455.89968354,0.023592607
420,3439.64201911,0.024103626
430,3428.59358656,0.024641021
440,3442.86152392,0.02514457
450,3472.12887942,0.025713444
460,3490.05402523,0.026314229
470,3450.5903588,0.026899878
480,3466.45496556,0.027411582
490,3487.85724726,0.027950817
500,3466.9793907,0.028461925
510,3418.90902358,0.029001548
520,3519.06864754,0.029510842
530,3523.38830482,0.030092551
540,3493.55988608,0.030604441
550,3556.62463106,0.031119014
560,3525.84675185,0.031700192
570,3546.61050588,0.032184921
580,3503.56796578,0.032720658
590,3496.55280573,0.033303871
600,3485.64561183,0.033809648
610,3553.57018775,0.034376074
620,3477.60381105,0.034923171
630,3488.7220583,0.035498421
640,3512.23481925,0.035980116
650,3494.56603398,0.03651818
660,3531.06277392,0.037033341
