iterations,fitness,time
0,2857.8070906,0.000327984999998
10,3268.4061122,0.000663531000001
20,3427.72674504,0.000981875999997
30,3383.49658433,0.001302665
40,3520.57321193,0.001620366
50,3445.49681127,0.001942122
60,3398.59234368,0.00226800599999
70,3421.35728676,0.002586149
80,3450.90828544,0.002900066
90,3498.85296246,0.00321653
100,3503.69865182,0.00353330599999
110,3465.78502843,0.00384967199999
120,3532.9556236,0.00416486699999
130,3495.01596332,0.00448381899999
140,3549.06047527,0.00480374599999
150,3474.8604619,0.005123405
160,3468.99221195,0.00544262
170,3538.11675815,0.005782761
180,3525.59993024,0.006153715
190,3518.52556966,0.006476988
200,3540.47902623,0.006824385
210,3570.32073298,0.007155069
220,3563.41417224,0.00749434700001
230,3612.0430096,0.007836811
240,3603.22072534,0.008177701
250,3581.39988117,0.008512742
260,3576.76136918,0.008840957
270,3625.5580439,0.009168455
280,3542.61683109,0.009596833
290,3541.45968057,0.009953104
300,3523.16649513,0.010296443
310,3529.42959374,0.010641262
320,3516.72527456,0.011093943
330,3555.54193939,0.011508143
340,3545.36994446,0.011919669
350,3591.74820342,0.01224174
360,3553.20503143,0.012564922
370,3564.97017919,0.012891236
380,3536.69649008,0.013215478
390,3489.39945765,0.013537761
400,3459.69539275,0.01386605
410,3540.7246787,0.014186517
420,3521.16704499,0.014517938
430,3513.73330926,0.014839403
440,3550.19451105,0.015157033
450,3550.00107805,0.015474887
460,3585.55456615,0.015793992
470,3517.49702865,0.016114119
480,3514.40393633,0.016431014
490,3523.88768698,0.016751615
500,3471.93905717,0.017069018
510,3491.6746437,0.017417843
520,3481.72720197,0.017740701
530,3456.57729213,0.018057703
540,3533.0422569,0.01840218
550,3446.02737345,0.018728904
560,3396.07125358,0.019131078
570,3484.19386063,0.019494165
580,3431.23642879,0.019894852
590,3428.82795011,0.020233111
600,3460.11373675,0.020553748
610,3474.97552068,0.020878079
620,3508.8868824,0.021201791
630,3412.50257001,0.021529818
640,3393.84367435,0.021855801
650,3367.4543279,0.022179864
660,3409.83309793,0.022554212
670,3408.02878172,0.022893951
680,3407.99601884,0.0232376
690,3453.31322132,0.023563519
700,3443.19110173,0.023887986
710,3473.12698898,0.024233937
720,3490.62844345,0.024633464
730,3476.48995872,0.024962692
740,3496.36529242,0.025295267
750,3474.2911256,0.025617974
760,3458.41043359,0.02595982
770,3441.4205632,0.026297705
780,3428.87521158,0.026654521
790,3467.0547621,0.026984263
